Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Andre Iguodala, SF",1.0,1.0,0.93961352657,0.568106312292,0.227272727273,0.567010309278,0.492424242424,0.527272727273,0.738197424893,0.241007194245,0.710526315789,0.45,0.366666666667,0.534534534535,0.594059405941,0.622727272727,0.443,0.366666666667,0.521126760563,0.31,0.413043478261,0.509803921569,0.73,0.538461538462,0.523560209424,0.492,0.31275,0.48
"Thaddeus Young, PF",0.817073170732,0.548780487805,0.772946859903,0.458471760797,0.431818181818,0.340206185567,0.393939393939,0.127272727273,0.519313304721,0.0791366906475,0.5,0.5,0.133333333333,0.423423423423,0.564356435644,0.55,0.47,0.233333333333,0.295774647887,0.348,0.184782608696,0.245098039216,0.69,0.549450549451,0.523560209424,0.495,0.28475,0.5
"Allen Iverson, SG",0.30487804878,0.292682926829,0.770531400966,0.461794019934,0.136363636364,0.247422680412,0.227272727273,0.372727272727,0.309012875536,0.0287769784173,0.605263157895,0.425,0.3,0.396396396396,0.475247524752,0.527272727273,0.417,0.1,0.140845070423,0.333,0.423913043478,0.470588235294,0.82,0.494505494505,0.55497382199,0.425,0.3,0.43
"Elton Brand, PF",0.926829268293,0.69512195122,0.729468599034,0.435215946844,0.545454545455,0.381443298969,0.462121212121,0.127272727273,0.463519313305,0.377697841727,0.447368421053,0.775,0.133333333333,0.471471471471,0.534653465347,0.513636363636,0.48,0.0,0.0,0.0,0.25,0.303921568627,0.74,0.593406593407,0.591623036649,0.481,0.29025,0.48
"Louis Williams, SG",0.780487804878,0.463414634146,0.722222222222,0.46511627907,0.0909090909091,0.257731958763,0.219696969697,0.381818181818,0.536480686695,0.0827338129496,0.447368421053,0.425,0.416666666667,0.546546546547,0.49504950495,0.481818181818,0.47,0.366666666667,0.450704225352,0.34,0.326086956522,0.352941176471,0.82,0.428571428571,0.387434554974,0.527,0.3315,0.52
"Samuel Dalembert, C",1.0,0.975609756098,0.625603864734,0.269102990033,0.659090909091,0.680412371134,0.727272727273,0.0727272727273,0.218884120172,0.661870503597,0.394736842105,0.775,0.0833333333333,0.504504504505,0.346534653465,0.290909090909,0.545,0.0,0.0,0.0,0.130434782609,0.156862745098,0.73,0.384615384615,0.335078534031,0.545,0.31875,0.54
"Jrue Holiday, PG",0.890243902439,0.621951219512,0.584541062802,0.265780730897,0.181818181818,0.185567010309,0.19696969697,0.345454545455,0.463519313305,0.089928057554,0.552631578947,0.525,0.3,0.372372372372,0.316831683168,0.322727272727,0.442,0.266666666667,0.30985915493,0.39,0.0978260869565,0.117647058824,0.76,0.263736263736,0.256544502618,0.465,0.28225,0.5
"Willie Green, SG",0.890243902439,0.219512195122,0.514492753623,0.28903654485,0.0681818181818,0.154639175258,0.136363636364,0.190909090909,0.188841201717,0.0539568345324,0.236842105263,0.45,0.383333333333,0.387387387387,0.336633663366,0.336363636364,0.457,0.2,0.267605633803,0.346,0.141304347826,0.156862745098,0.83,0.307692307692,0.287958115183,0.494,0.29375,0.5
"Jason Kapono, SG",0.69512195122,0.146341463415,0.413043478261,0.189368770764,0.0454545454545,0.0927835051546,0.0909090909091,0.0636363636364,0.158798283262,0.0395683453237,0.157894736842,0.35,0.183333333333,0.252252252252,0.217821782178,0.240909090909,0.419,0.366666666667,0.422535211268,0.368,0.0217391304348,0.0294117647059,0.6,0.120879120879,0.120418848168,0.485,0.269,0.52
"Marreese Speights, C",0.756097560976,0.0121951219512,0.3961352657,0.285714285714,0.318181818182,0.278350515464,0.310606060606,0.0545454545455,0.201716738197,0.197841726619,0.210526315789,0.625,0.116666666667,0.528528528529,0.336633663366,0.327272727273,0.477,0.0,0.0140845070423,0.0,0.184782608696,0.225490196078,0.74,0.373626373626,0.371727748691,0.483,0.2995,0.48
