Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Frank Brickowski, C",0.524390243902,0.487804878049,0.777262180974,0.510067114094,0.210526315789,0.456896551724,0.375722543353,0.301587301587,0.408783783784,0.090243902439,0.707317073171,0.883720930233,0.216666666667,0.491525423729,0.510548523207,0.482,0.0416666666667,0.0634920634921,0.167,0.390804597701,0.379310344828,0.77,0.483050847458,0.557142857143,0.493,0.417666666667,0.48
"Vin Baker, PF",1.0,0.768292682927,0.723897911833,0.453020134228,0.59649122807,0.362068965517,0.439306358382,0.15873015873,0.246621621622,0.339024390244,0.487804878049,0.651162790698,0.166666666667,0.449152542373,0.447257383966,0.501,0.0,0.015873015873,0.2,0.333333333333,0.431034482759,0.57,0.449152542373,0.5,0.502,0.424,0.5
"Ken Norman, F",1.0,0.914634146341,0.719257540603,0.39932885906,0.368421052632,0.344827586207,0.352601156069,0.214285714286,0.239864864865,0.136585365854,0.439024390244,0.581395348837,0.25,0.423728813559,0.472573839662,0.448,0.333333333333,0.365079365079,0.333,0.126436781609,0.189655172414,0.5,0.35593220339,0.42380952381,0.478,0.355,0.48
"Eric Murdock, G",1.0,0.926829268293,0.716937354988,0.513422818792,0.19298245614,0.181034482759,0.184971098266,0.531746031746,0.810810810811,0.0365853658537,0.609756097561,0.53488372093,0.45,0.491525423729,0.523206751055,0.468,0.333333333333,0.31746031746,0.411,0.333333333333,0.301724137931,0.81,0.423728813559,0.495238095238,0.479,0.411333333333,0.5
"Blue Edwards, G",1.0,0.780487804878,0.656612529002,0.389261744966,0.228070175439,0.23275862069,0.231213872832,0.166666666667,0.341216216216,0.080487804878,0.439024390244,0.674418604651,0.2,0.398305084746,0.413502109705,0.478,0.208333333333,0.206349206349,0.358,0.206896551724,0.198275862069,0.8,0.35593220339,0.404761904762,0.496,0.397,0.5
"Todd Day, G",0.926829268293,0.475609756098,0.649651972158,0.426174496644,0.263157894737,0.224137931034,0.236994219653,0.142857142857,0.459459459459,0.165853658537,0.414634146341,0.674418604651,0.183333333333,0.389830508475,0.46835443038,0.415,0.166666666667,0.301587301587,0.223,0.344827586207,0.379310344828,0.7,0.35593220339,0.438095238095,0.456,0.381,0.43
"Anthony Avent, C",0.40243902439,0.243902439024,0.489559164733,0.248322147651,0.315789473684,0.241379310345,0.271676300578,0.0793650793651,0.162162162162,0.148780487805,0.317073170732,0.418604651163,0.133333333333,0.237288135593,0.291139240506,0.404,0.0,0.0,0.0,0.206896551724,0.206896551724,0.77,0.237288135593,0.328571428571,0.404,0.358333333333,0.4
"Lee Mayberry, G",1.0,0.0731707317073,0.417633410673,0.177852348993,0.0526315789474,0.0775862068966,0.0693641618497,0.206349206349,0.189189189189,0.0121951219512,0.292682926829,0.325581395349,0.366666666667,0.169491525424,0.206751054852,0.415,0.208333333333,0.238095238095,0.345,0.0804597701149,0.0862068965517,0.69,0.127118644068,0.161904761905,0.445,0.359,0.47
"Jon Barry, SG",0.878048780488,0.0853658536585,0.401392111369,0.208053691275,0.0877192982456,0.129310344828,0.115606936416,0.18253968254,0.47972972973,0.0585365853659,0.292682926829,0.348837209302,0.333333333333,0.186440677966,0.223628691983,0.414,0.166666666667,0.253968253968,0.278,0.149425287356,0.146551724138,0.8,0.152542372881,0.17619047619,0.472,0.388333333333,0.46
"Derek Strong, F",0.817073170732,0.134146341463,0.39211136891,0.221476510067,0.280701754386,0.224137931034,0.242774566474,0.0555555555556,0.192567567568,0.0512195121951,0.219512195122,0.232558139535,0.133333333333,0.177966101695,0.215189873418,0.413,0.0,0.031746031746,0.231,0.275862068966,0.26724137931,0.77,0.177966101695,0.233333333333,0.421,0.434,0.42
