Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Michael Redd, SG",0.914634146341,0.914634146341,0.896226415094,0.749185667752,0.25641025641,0.304761904762,0.311111111111,0.2,0.290657439446,0.0331325301205,0.391304347826,0.46511627907,0.232142857143,0.203314917127,0.805825242718,0.780991735537,0.441,0.48275862069,0.4875,0.355,0.563218390805,0.552380952381,0.85,0.741935483871,0.761421319797,0.463,0.30375,0.48
"Desmond Mason, SF",0.975609756098,0.865853658537,0.853773584906,0.560260586319,0.282051282051,0.266666666667,0.288888888889,0.234782608696,0.252595155709,0.102409638554,0.45652173913,0.581395348837,0.232142857143,0.163535911602,0.582524271845,0.557851239669,0.443,0.0,0.0125,0.125,0.609195402299,0.628571428571,0.8,0.645161290323,0.680203045685,0.445,0.319,0.44
"Joe Smith, PF",0.90243902439,0.890243902439,0.721698113208,0.358306188925,0.615384615385,0.466666666667,0.540740740741,0.0782608695652,0.200692041522,0.153614457831,0.239130434783,0.697674418605,0.142857142857,0.165745856354,0.417475728155,0.347107438017,0.514,0.0,0.0,0.0,0.275862068966,0.295238095238,0.77,0.462365591398,0.426395939086,0.515,0.32725,0.51
"Mo Williams, PG",0.975609756098,0.975609756098,0.665094339623,0.332247557003,0.153846153846,0.228571428571,0.22962962963,0.530434782609,0.321799307958,0.0421686746988,0.54347826087,0.651162790698,0.446428571429,0.155801104972,0.388349514563,0.380165289256,0.438,0.137931034483,0.15,0.323,0.195402298851,0.190476190476,0.85,0.387096774194,0.406091370558,0.456,0.276,0.46
"Mike James, PG",0.573170731707,0.0,0.584905660377,0.371335504886,0.128205128205,0.2,0.192592592593,0.339130434783,0.294117647059,0.0271084337349,0.369565217391,0.558139534884,0.410714285714,0.183425414365,0.427184466019,0.404958677686,0.446,0.413793103448,0.4,0.382,0.16091954023,0.180952380952,0.74,0.344086021505,0.335025380711,0.477,0.29075,0.51
"Keith Van Horn, PF",0.40243902439,0.158536585366,0.584905660377,0.338762214984,0.435897435897,0.314285714286,0.37037037037,0.104347826087,0.221453287197,0.0993975903614,0.304347826087,0.581395348837,0.160714285714,0.173480662983,0.378640776699,0.355371900826,0.449,0.310344827586,0.3,0.385,0.195402298851,0.190476190476,0.86,0.322580645161,0.314720812183,0.473,0.3,0.5
"Dan Gadzuric, C",0.987804878049,0.987804878049,0.518867924528,0.237785016287,0.820512820513,0.485714285714,0.614814814815,0.0347826086957,0.200692041522,0.394578313253,0.217391304348,0.651162790698,0.0714285714286,0.201104972376,0.291262135922,0.231404958678,0.539,0.0,0.0,0.0,0.149425287356,0.238095238095,0.54,0.322580645161,0.284263959391,0.539,0.32875,0.54
"Toni Kukoc, SF",0.646341463415,0.0731707317073,0.48820754717,0.182410423453,0.153846153846,0.228571428571,0.222222222222,0.260869565217,0.256055363322,0.0753012048193,0.260869565217,0.302325581395,0.446428571429,0.141436464088,0.194174757282,0.198347107438,0.41,0.275862068966,0.275,0.362,0.0919540229885,0.114285714286,0.72,0.129032258065,0.131979695431,0.45,0.289,0.49
"Kendall Gill, SF",0.170731707317,0.0,0.478773584906,0.198697068404,0.205128205128,0.180952380952,0.192592592593,0.165217391304,0.346020761246,0.0873493975904,0.130434782609,0.604651162791,0.535714285714,0.134806629834,0.223300970874,0.235537190083,0.4,0.0689655172414,0.075,0.333,0.149425287356,0.133333333333,0.9,0.225806451613,0.258883248731,0.408,0.26575,0.42
"Anthony Goldwire, PG",0.292682926829,0.0243902439024,0.474056603774,0.208469055375,0.102564102564,0.171428571429,0.155555555556,0.286956521739,0.217993079585,0.0,0.130434782609,0.255813953488,1.0,0.166850828729,0.21359223301,0.206611570248,0.438,0.413793103448,0.375,0.408,0.0919540229885,0.0952380952381,0.83,0.10752688172,0.10152284264,0.48,0.31825,0.56
