Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"John Salmons, SF",0.317073170732,0.256097560976,0.919512195122,0.605960264901,0.139534883721,0.37,0.311594202899,0.18691588785,0.438356164384,0.198630136986,0.435897435897,0.575,0.06,0.181920903955,0.583333333333,0.609090909091,0.473,0.59375,0.642857142857,0.415,0.411111111111,0.411214953271,0.84,0.453608247423,0.458762886598,0.502,0.5456,0.54
"Derrick Rose, PG",0.987804878049,0.975609756098,0.90243902439,0.556291390728,0.279069767442,0.27,0.282608695652,0.588785046729,0.369863013699,0.0753424657534,0.641025641026,0.375,0.125,0.180790960452,0.657407407407,0.677272727273,0.475,0.0625,0.128571428571,0.222,0.266666666667,0.289719626168,0.79,0.711340206186,0.721649484536,0.491,0.4508,0.48
"Ben Gordon, SG",1.0,0.926829268293,0.892682926829,0.685430463576,0.139534883721,0.28,0.253623188406,0.317757009346,0.397260273973,0.0924657534247,0.615384615385,0.55,0.07,0.19209039548,0.675925925926,0.727272727273,0.455,0.65625,0.728571428571,0.41,0.444444444444,0.439252336449,0.86,0.536082474227,0.561855670103,0.476,0.5168,0.52
"Luol Deng, SF",0.59756097561,0.560975609756,0.829268292683,0.466887417219,0.372093023256,0.44,0.434782608696,0.177570093458,0.557077625571,0.174657534247,0.384615384615,0.425,0.065,0.166101694915,0.5,0.55,0.448,0.0625,0.0571428571429,0.4,0.344444444444,0.364485981308,0.8,0.536082474227,0.603092783505,0.45,0.4672,0.46
"Drew Gooden, PF",0.378048780488,0.329268292683,0.721951219512,0.433774834437,0.604651162791,0.59,0.623188405797,0.130841121495,0.383561643836,0.154109589041,0.461538461538,0.825,0.04,0.174011299435,0.481481481481,0.518181818182,0.457,0.0,0.0142857142857,0.0,0.3,0.289719626168,0.87,0.536082474227,0.582474226804,0.461,0.4612,0.46
"Brad Miller, C",0.329268292683,0.0,0.673170731707,0.390728476821,0.581395348837,0.5,0.536231884058,0.299065420561,0.369863013699,0.150684931507,0.435897435897,0.825,0.09,0.210169491525,0.37037037037,0.381818181818,0.478,0.03125,0.0714285714286,0.231,0.411111111111,0.401869158879,0.85,0.40206185567,0.407216494845,0.493,0.5628,0.48
"Tyrus Thomas, PF",0.963414634146,0.743902439024,0.670731707317,0.35761589404,0.441860465116,0.46,0.463768115942,0.0934579439252,0.525114155251,0.654109589041,0.410256410256,0.7,0.03,0.179661016949,0.361111111111,0.390909090909,0.451,0.0,0.0142857142857,0.333,0.333333333333,0.355140186916,0.78,0.40206185567,0.438144329897,0.453,0.502,0.45
"Larry Hughes, SG",0.365853658537,0.0731707317073,0.643902439024,0.397350993377,0.046511627907,0.29,0.224637681159,0.18691588785,0.547945205479,0.102739726027,0.307692307692,0.425,0.08,0.162711864407,0.388888888889,0.468181818182,0.412,0.40625,0.485714285714,0.392,0.244444444444,0.252336448598,0.82,0.298969072165,0.355670103093,0.422,0.4688,0.48
"Kirk Hinrich, SG",0.621951219512,0.0487804878049,0.641463414634,0.327814569536,0.0697674418605,0.21,0.173913043478,0.364485981308,0.58904109589,0.126712328767,0.435897435897,0.625,0.115,0.158192090395,0.333333333333,0.372727272727,0.437,0.4375,0.471428571429,0.408,0.144444444444,0.158878504673,0.79,0.226804123711,0.252577319588,0.456,0.48,0.52
"Joakim Noah, C",0.975609756098,0.670731707317,0.590243902439,0.221854304636,0.720930232558,0.45,0.550724637681,0.121495327103,0.278538812785,0.472602739726,0.25641025641,0.75,0.065,0.187570621469,0.240740740741,0.213636363636,0.556,0.0,0.0,0.0,0.166666666667,0.214953271028,0.68,0.268041237113,0.242268041237,0.558,0.5776,0.56
