Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Gerald Henderson, SG",0.833333333333,0.833333333333,0.845177664975,0.539285714286,0.272727272727,0.268518518519,0.28275862069,0.196581196581,0.351778656126,0.0986301369863,0.45,0.575,0.144444444444,0.454545454545,0.6,0.569565217391,0.459,0.0740740740741,0.130434782609,0.234,0.405797101449,0.349056603774,0.76,0.637362637363,0.674033149171,0.475,0.574,0.47
"D.J. Augustin, PG",0.727272727273,0.69696969697,0.743654822335,0.396428571429,0.113636363636,0.166666666667,0.158620689655,0.547008547009,0.296442687747,0.00547945205479,0.575,0.35,0.311111111111,0.461038961039,0.38,0.439130434783,0.376,0.481481481481,0.536231884058,0.341,0.31884057971,0.235849056604,0.88,0.274725274725,0.353591160221,0.396,0.546,0.44
"Corey Maggette, SF",0.484848484848,0.424242424242,0.697969543147,0.535714285714,0.159090909091,0.305555555556,0.268965517241,0.102564102564,0.284584980237,0.00821917808219,0.45,0.65,0.0777777777778,0.457792207792,0.43,0.508695652174,0.373,0.296296296296,0.304347826087,0.364,0.811594202899,0.61320754717,0.86,0.384615384615,0.530386740331,0.375,0.6435,0.4
"Boris Diaw, C",0.560606060606,0.424242424242,0.697969543147,0.264285714286,0.295454545455,0.37037037037,0.365517241379,0.367521367521,0.213438735178,0.139726027397,0.575,0.475,0.211111111111,0.350649350649,0.31,0.330434782609,0.41,0.222222222222,0.333333333333,0.267,0.0724637681159,0.0660377358491,0.63,0.274725274725,0.292817679558,0.472,0.4805,0.45
"Kemba Walker, PG",1.0,0.378787878788,0.690355329949,0.432142857143,0.113636363636,0.287037037037,0.241379310345,0.376068376068,0.359683794466,0.0821917808219,0.45,0.3,0.266666666667,0.487012987013,0.43,0.504347826087,0.366,0.37037037037,0.492753623188,0.305,0.36231884058,0.301886792453,0.79,0.362637362637,0.453038674033,0.392,0.521,0.41
"Bismack Biyombo, C",0.954545454545,0.621212121212,0.586294416244,0.185714285714,0.409090909091,0.37037037037,0.4,0.034188034188,0.126482213439,0.501369863014,0.275,0.575,0.0444444444444,0.347402597403,0.2,0.191304347826,0.464,0.0,0.0,0.0,0.159420289855,0.216981132075,0.48,0.21978021978,0.243093922652,0.464,0.588,0.46
"Reggie Williams, SF",0.5,0.19696969697,0.573604060914,0.296428571429,0.181818181818,0.185185185185,0.193103448276,0.153846153846,0.241106719368,0.0246575342466,0.25,0.25,0.2,0.402597402597,0.32,0.334782608696,0.416,0.37037037037,0.463768115942,0.308,0.130434782609,0.11320754717,0.73,0.241758241758,0.24861878453,0.493,0.5375,0.48
"Byron Mullens, C",0.984848484848,0.378787878788,0.571065989848,0.332142857143,0.340909090909,0.333333333333,0.344827586207,0.0769230769231,0.126482213439,0.219178082192,0.275,0.525,0.0888888888889,0.422077922078,0.39,0.395652173913,0.425,0.0740740740741,0.115942028986,0.235,0.202898550725,0.160377358491,0.82,0.406593406593,0.458563535912,0.443,0.5125,0.43
"Derrick Brown, SF",0.984848484848,0.257575757576,0.56345177665,0.289285714286,0.340909090909,0.203703703704,0.248275862069,0.0854700854701,0.292490118577,0.0493150684932,0.2,0.375,0.133333333333,0.477272727273,0.33,0.273913043478,0.518,0.037037037037,0.0579710144928,0.25,0.202898550725,0.207547169811,0.67,0.351648351648,0.325966850829,0.535,0.6405,0.53
"D.J. White, PF",0.878787878788,0.166666666667,0.479695431472,0.242857142857,0.204545454545,0.25,0.248275862069,0.0683760683761,0.114624505929,0.109589041096,0.175,0.4,0.122222222222,0.405844155844,0.3,0.265217391304,0.493,0.0,0.0,1.0,0.101449275362,0.103773584906,0.7,0.32967032967,0.337016574586,0.491,0.555,0.49
