Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Michael Finley, SG",0.878048780488,0.878048780488,0.908235294118,0.664285714286,0.239130434783,0.311926605505,0.323741007194,0.311827956989,0.4875,0.108,0.272727272727,0.4,0.52,0.603389830508,0.724489795918,0.670833333333,0.443,0.7,0.662337662338,0.405,0.319444444444,0.267326732673,0.85,0.515463917526,0.569948186528,0.461,0.2895,0.51
"Dirk Nowitzki, PF",0.939024390244,0.939024390244,0.891764705882,0.778571428571,0.260869565217,0.688073394495,0.625899280576,0.290322580645,0.495833333333,0.27,0.409090909091,0.7,0.3,0.766101694915,0.80612244898,0.708333333333,0.462,0.433333333333,0.493506493506,0.341,0.666666666667,0.544554455446,0.88,0.680412371134,0.683937823834,0.496,0.3205,0.5
"Antoine Walker, PF",1.0,1.0,0.814117647059,0.5,0.521739130435,0.54128440367,0.597122302158,0.483870967742,0.329166666667,0.158,0.568181818182,0.65,0.36,0.535593220339,0.602040816327,0.575,0.428,0.333333333333,0.480519480519,0.269,0.180555555556,0.227722772277,0.55,0.505154639175,0.523316062176,0.487,0.25475,0.46
"Steve Nash, PG",0.951219512195,0.951219512195,0.788235294118,0.517857142857,0.173913043478,0.201834862385,0.215827338129,0.94623655914,0.358333333333,0.02,0.613636363636,0.45,0.66,0.694915254237,0.520408163265,0.45,0.47,0.433333333333,0.428571428571,0.405,0.402777777778,0.316831683168,0.92,0.39175257732,0.388601036269,0.498,0.33375,0.53
"Antawn Jamison, PF",1.0,0.0243902439024,0.682352941176,0.528571428571,0.608695652174,0.321100917431,0.453237410072,0.0967741935484,0.420833333333,0.074,0.227272727273,0.525,0.18,0.722033898305,0.612244897959,0.4625,0.535,0.0666666666667,0.0649350649351,0.4,0.375,0.356435643564,0.75,0.59793814433,0.549222797927,0.541,0.33175,0.54
"Josh Howard, SF",0.817073170732,0.353658536585,0.557647058824,0.307142857143,0.478260869565,0.302752293578,0.395683453237,0.150537634409,0.429166666667,0.162,0.227272727273,0.625,0.28,0.535593220339,0.34693877551,0.329166666667,0.43,0.1,0.12987012987,0.303,0.194444444444,0.207920792079,0.7,0.319587628866,0.357512953368,0.448,0.27025,0.45
"Marquis Daniels, SG",0.682926829268,0.182926829268,0.437647058824,0.303571428571,0.260869565217,0.128440366972,0.187050359712,0.225806451613,0.395833333333,0.042,0.181818181818,0.225,0.52,0.681355932203,0.367346938776,0.304166666667,0.494,0.0666666666667,0.0779220779221,0.306,0.152777777778,0.138613861386,0.77,0.350515463918,0.347150259067,0.512,0.29025,0.51
"Tony Delk, PG",0.40243902439,0.134146341463,0.362352941176,0.214285714286,0.108695652174,0.119266055046,0.129496402878,0.0860215053763,0.341666666667,0.042,0.113636363636,0.35,0.32,0.447457627119,0.214285714286,0.233333333333,0.38,0.2,0.25974025974,0.303,0.152777777778,0.128712871287,0.84,0.154639175258,0.186528497409,0.424,0.26775,0.43
"Travis Best, PG",0.743902439024,0.0121951219512,0.294117647059,0.1,0.0652173913043,0.0733944954128,0.0791366906475,0.193548387097,0.2125,0.014,0.113636363636,0.275,0.68,0.342372881356,0.102040816327,0.116666666667,0.372,0.0,0.038961038961,0.15,0.0972222222222,0.0792079207921,0.87,0.103092783505,0.129533678756,0.401,0.2485,0.38
"Eduardo Najera, PF",0.707317073171,0.0853658536585,0.291764705882,0.107142857143,0.260869565217,0.137614678899,0.194244604317,0.0430107526882,0.25,0.066,0.113636363636,0.4,0.18,0.393220338983,0.122448979592,0.116666666667,0.444,0.0,0.012987012987,0.5,0.0694444444444,0.0792079207921,0.65,0.123711340206,0.139896373057,0.443,0.2715,0.45
