Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Russell Westbrook, PG",0.817073170732,0.817073170732,0.888888888889,1.0,0.358490566038,0.534653465347,0.486666666667,0.796296296296,0.904761904762,0.08203125,1.0,0.658536585366,0.25,0.655405405405,1.0,1.0,0.426,0.361111111111,0.530864197531,0.299,0.920454545455,0.960784313725,0.83,0.920454545455,0.961956521739,0.457,0.3205,0.46
"Kevin Durant, SF",0.329268292683,0.329268292683,0.87338501292,0.903914590747,0.11320754717,0.594059405941,0.44,0.37962962963,0.385281385281,0.36328125,0.613636363636,0.365853658537,0.1875,0.621621621622,0.936170212766,0.786363636364,0.51,0.666666666667,0.728395061728,0.403,0.613636363636,0.617647058824,0.85,0.727272727273,0.619565217391,0.565,0.36725,0.58
"Serge Ibaka, PF",0.780487804878,0.780487804878,0.855297157623,0.508896797153,0.396226415094,0.564356435644,0.52,0.0833333333333,0.203463203463,0.9453125,0.340909090909,0.731707317073,0.075,0.373873873874,0.617021276596,0.559090909091,0.476,0.333333333333,0.395061728395,0.376,0.159090909091,0.166666666667,0.84,0.522727272727,0.494565217391,0.511,0.29175,0.52
"Enes Kanter, C",0.317073170732,0.317073170732,0.803617571059,0.665480427046,0.943396226415,0.594059405941,0.733333333333,0.101851851852,0.21645021645,0.1953125,0.454545454545,0.707317073171,0.075,0.560810810811,0.797872340426,0.604545454545,0.566,0.0277777777778,0.0246913580247,0.75,0.397727272727,0.441176470588,0.78,0.840909090909,0.711956521739,0.564,0.3505,0.57
"Dion Waiters, SG",0.573170731707,0.243902439024,0.782945736434,0.451957295374,0.11320754717,0.227722772277,0.193333333333,0.175925925926,0.424242424242,0.08984375,0.295454545455,0.487804878049,0.175,0.22972972973,0.531914893617,0.586363636364,0.392,0.305555555556,0.41975308642,0.319,0.170454545455,0.235294117647,0.63,0.443181818182,0.516304347826,0.419,0.24625,0.43
"Reggie Jackson, PG",0.609756097561,0.158536585366,0.723514211886,0.455516014235,0.11320754717,0.346534653465,0.266666666667,0.398148148148,0.363636363636,0.0390625,0.409090909091,0.463414634146,0.3,0.351351351351,0.531914893617,0.522727272727,0.432,0.25,0.395061728395,0.278,0.227272727273,0.225490196078,0.86,0.465909090909,0.451086956522,0.49,0.27825,0.47
"Steven Adams, C",0.853658536585,0.817073170732,0.653746770026,0.274021352313,0.528301886792,0.455445544554,0.5,0.0833333333333,0.233766233766,0.48046875,0.318181818182,0.780487804878,0.0875,0.317567567568,0.329787234043,0.259090909091,0.544,0.0,0.0,0.0,0.170454545455,0.28431372549,0.5,0.352272727273,0.309782608696,0.547,0.3365,0.54
"Anthony Morrow, SG",0.90243902439,0.0,0.630490956072,0.380782918149,0.0943396226415,0.207920792079,0.173333333333,0.0740740740741,0.316017316017,0.05859375,0.113636363636,0.439024390244,0.2,0.335585585586,0.414893617021,0.377272727273,0.463,0.527777777778,0.543209876543,0.434,0.125,0.117647058824,0.89,0.227272727273,0.211956521739,0.497,0.32125,0.58
"D.J. Augustin, PG",0.341463414634,0.0121951219512,0.625322997416,0.259786476868,0.0566037735849,0.188118811881,0.146666666667,0.287037037037,0.246753246753,0.015625,0.295454545455,0.268292682927,0.3125,0.22972972973,0.265957446809,0.3,0.371,0.333333333333,0.41975308642,0.354,0.125,0.127450980392,0.86,0.147727272727,0.173913043478,0.389,0.27275,0.46
"Lance Thomas, SF",0.268292682927,0.158536585366,0.529715762274,0.181494661922,0.245283018868,0.207920792079,0.226666666667,0.0833333333333,0.21645021645,0.0,0.181818181818,0.414634146341,0.15,0.150900900901,0.212765957447,0.259090909091,0.357,0.0,0.0,0.0,0.113636363636,0.147058823529,0.7,0.227272727273,0.309782608696,0.36,0.22425,0.36
