Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Allen Iverson, SG",0.975609756098,0.975609756098,0.949397590361,0.766550522648,0.161764705882,0.265306122449,0.246666666667,0.590476190476,0.842911877395,0.0849315068493,0.815789473684,0.625,0.434782608696,0.723214285714,0.761904761905,0.461,0.391304347826,0.491525423729,0.298,0.628205128205,0.587719298246,0.73,0.642857142857,0.680555555556,0.494,0.31225,0.49
"Jim Jackson, SF",0.585365853659,0.573170731707,0.898795180723,0.477351916376,0.205882352941,0.336734693878,0.313333333333,0.438095238095,0.325670498084,0.0356164383562,0.789473684211,0.575,0.326086956522,0.455357142857,0.480519480519,0.46,0.347826086957,0.389830508475,0.348,0.333333333333,0.280701754386,0.82,0.383928571429,0.407407407407,0.489,0.307,0.5
"Derrick Coleman, PF",0.719512195122,0.707317073171,0.872289156627,0.613240418118,0.367647058824,0.755102040816,0.66,0.238095238095,0.298850574713,0.315068493151,0.710526315789,0.6,0.195652173913,0.535714285714,0.636363636364,0.411,0.173913043478,0.28813559322,0.265,0.653846153846,0.578947368421,0.77,0.5,0.601851851852,0.429,0.3,0.43
"Jerry Stackhouse, SF",0.268292682927,0.268292682927,0.819277108434,0.557491289199,0.191176470588,0.224489795918,0.233333333333,0.285714285714,0.540229885057,0.260273972603,0.894736842105,0.625,0.195652173913,0.517857142857,0.558441558442,0.452,0.304347826087,0.35593220339,0.348,0.474358974359,0.40350877193,0.8,0.455357142857,0.5,0.473,0.31175,0.48
"Theo Ratliff, C",0.707317073171,0.670731707317,0.773493975904,0.390243902439,0.441176470588,0.438775510204,0.486666666667,0.0666666666667,0.252873563218,0.958904109589,0.368421052632,0.9,0.108695652174,0.383928571429,0.363636363636,0.512,0.0,0.0,0.0,0.346153846154,0.333333333333,0.71,0.383928571429,0.388888888889,0.512,0.3355,0.51
"Clarence Weatherspoon, PF",0.585365853659,0.219512195122,0.648192771084,0.292682926829,0.338235294118,0.479591836735,0.466666666667,0.0761904761905,0.344827586207,0.295890410959,0.368421052632,0.575,0.130434782609,0.258928571429,0.298701298701,0.426,0.0,0.0,0.0,0.333333333333,0.315789473684,0.71,0.258928571429,0.319444444444,0.426,0.306,0.43
"Brian Shaw, G",0.243902439024,0.0243902439024,0.604819277108,0.212543554007,0.132352941176,0.244897959184,0.213333333333,0.419047619048,0.268199233716,0.041095890411,0.315789473684,0.7,0.804347826087,0.232142857143,0.30303030303,0.367,0.173913043478,0.237288135593,0.25,0.0769230769231,0.0877192982456,0.63,0.196428571429,0.259259259259,0.396,0.21775,0.39
"Aaron McKie, SG",0.69512195122,0.378048780488,0.566265060241,0.135888501742,0.0882352941176,0.234693877551,0.193333333333,0.228571428571,0.524904214559,0.0575342465753,0.236842105263,0.525,0.565217391304,0.151785714286,0.212121212121,0.347,0.0869565217391,0.135593220339,0.196,0.0512820512821,0.0526315789474,0.69,0.133928571429,0.189814814815,0.377,0.20125,0.36
"Joe Smith, PF",0.365853658537,0.0731707317073,0.561445783133,0.358885017422,0.279411764706,0.255102040816,0.293333333333,0.0857142857143,0.229885057471,0.117808219178,0.447368421053,0.775,0.108695652174,0.357142857143,0.38961038961,0.448,0.0,0.0,0.0,0.282051282051,0.245614035088,0.79,0.357142857143,0.416666666667,0.45,0.286,0.45
"Tim Thomas, PF",0.939024390244,0.585365853659,0.556626506024,0.383275261324,0.205882352941,0.244897959184,0.246666666667,0.114285714286,0.268199233716,0.0602739726027,0.394736842105,0.6,0.173913043478,0.357142857143,0.385281385281,0.447,0.347826086957,0.372881355932,0.363,0.282051282051,0.263157894737,0.74,0.285714285714,0.310185185185,0.476,0.30875,0.49
