Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Lamar Odom, PF",0.926829268293,0.90243902439,0.888095238095,0.553054662379,0.291666666667,0.547826086957,0.478527607362,0.530612244898,0.386454183267,0.430481283422,0.853658536585,0.756097560976,0.125,0.5625,0.541176470588,0.46,0.407407407407,0.445945945946,0.316,0.409638554217,0.389312977099,0.68,0.464285714286,0.45652173913,0.506,0.6235,0.5
"Jeff McInnis, PG",0.987804878049,0.987804878049,0.833333333333,0.414790996785,0.104166666667,0.191304347826,0.165644171779,0.561224489796,0.370517928287,0.024064171123,0.341463414634,0.609756097561,0.333333333333,0.473214285714,0.450980392157,0.463,0.222222222222,0.243243243243,0.361,0.192771084337,0.152671755725,0.81,0.419642857143,0.421739130435,0.482,0.5605,0.49
"Eric Piatkowski, SG",0.987804878049,0.487804878049,0.630952380952,0.340836012862,0.145833333333,0.2,0.184049079755,0.122448979592,0.227091633466,0.0614973262032,0.219512195122,0.365853658537,0.108333333333,0.321428571429,0.325490196078,0.433,0.555555555556,0.5,0.404,0.240963855422,0.167938931298,0.87,0.1875,0.2,0.456,0.64,0.52
"Darius Miles, SF",0.987804878049,0.256097560976,0.62619047619,0.302250803859,0.333333333333,0.373913043478,0.361963190184,0.122448979592,0.250996015936,0.411764705882,0.439024390244,0.585365853659,0.0583333333333,0.348214285714,0.305882352941,0.505,0.0,0.027027027027,0.053,0.180722891566,0.221374045802,0.52,0.348214285714,0.330434782609,0.519,0.604,0.51
"Michael Olowokandi, C",1.0,1.0,0.616666666667,0.273311897106,0.416666666667,0.382608695652,0.39263803681,0.0612244897959,0.147410358566,0.352941176471,0.512195121951,0.731707317073,0.025,0.339285714286,0.337254901961,0.435,0.0,0.0,0.0,0.120481927711,0.145038167939,0.54,0.339285714286,0.373913043478,0.435,0.495,0.44
"Tyrone Nesby, F",0.170731707317,0.146341463415,0.566666666667,0.247588424437,0.229166666667,0.165217391304,0.184049079755,0.0816326530612,0.282868525896,0.0775401069519,0.170731707317,0.487804878049,0.0916666666667,0.258928571429,0.345098039216,0.325,0.259259259259,0.445945945946,0.217,0.156626506024,0.12213740458,0.78,0.196428571429,0.239130434783,0.39,0.439,0.37
"Corey Maggette, SF",0.841463414634,0.109756097561,0.469047619048,0.32154340836,0.270833333333,0.252173913043,0.257668711656,0.122448979592,0.203187250996,0.0347593582888,0.365853658537,0.487804878049,0.0666666666667,0.294642857143,0.278431372549,0.462,0.0740740740741,0.108108108108,0.304,0.385542168675,0.320610687023,0.77,0.276785714286,0.273913043478,0.483,0.7085,0.48
"Sean Rooks, C",1.0,0.0,0.45,0.173633440514,0.229166666667,0.226086956522,0.226993865031,0.0918367346939,0.163346613546,0.208556149733,0.219512195122,0.585365853659,0.0916666666667,0.1875,0.188235294118,0.428,0.0,0.0,0.5,0.156626506024,0.129770992366,0.75,0.1875,0.208695652174,0.427,0.5645,0.43
"Quentin Richardson, SF",0.926829268293,0.341463414634,0.42619047619,0.260450160772,0.291666666667,0.173913043478,0.208588957055,0.0816326530612,0.219123505976,0.024064171123,0.19512195122,0.317073170732,0.0833333333333,0.276785714286,0.270588235294,0.442,0.259259259259,0.27027027027,0.331,0.156626506024,0.160305343511,0.63,0.214285714286,0.213043478261,0.487,0.584,0.49
"Derek Strong, F",0.341463414634,0.0975609756098,0.416666666667,0.135048231511,0.25,0.226086956522,0.239263803681,0.030612244898,0.199203187251,0.0106951871658,0.19512195122,0.268292682927,0.025,0.142857142857,0.164705882353,0.385,0.0,0.0,0.0,0.120481927711,0.0992366412214,0.76,0.142857142857,0.182608695652,0.388,0.5045,0.38
