Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"LaMarcus Aldridge, PF",0.841463414634,0.841463414634,0.935400516796,0.725,0.444444444444,0.90625,0.816176470588,0.242990654206,0.366935483871,0.366666666667,0.315789473684,0.552631578947,0.28,0.16833976834,0.895238095238,0.967136150235,0.458,0.0,0.0253164556962,0.2,0.494252873563,0.525252525253,0.82,0.979166666667,1.0,0.461,0.375333333333,0.46
"Nicolas Batum, SG",1.0,1.0,0.93023255814,0.40625,0.259259259259,0.625,0.551470588235,0.476635514019,0.366935483871,0.259259259259,0.438596491228,0.5,0.4,0.12277992278,0.438095238095,0.469483568075,0.465,0.545454545455,0.620253164557,0.361,0.229885057471,0.252525252525,0.8,0.291666666667,0.25,0.566,0.435333333333,0.55
"Damian Lillard, PG",1.0,1.0,0.925064599483,0.646875,0.0740740740741,0.322916666667,0.257352941176,0.523364485981,0.314516129032,0.1,0.421052631579,0.631578947368,0.48,0.144401544402,0.638095238095,0.746478873239,0.424,0.818181818182,0.860759493671,0.394,0.51724137931,0.525252525253,0.87,0.416666666667,0.446078431373,0.447,0.433333333333,0.51
"Wesley Matthews, SG",1.0,1.0,0.875968992248,0.5125,0.111111111111,0.302083333333,0.257352941176,0.224299065421,0.375,0.062962962963,0.228070175439,0.552631578947,0.36,0.121235521236,0.514285714286,0.577464788732,0.441,0.757575757576,0.784810126582,0.393,0.35632183908,0.373737373737,0.84,0.302083333333,0.299019607843,0.49,0.443666666667,0.54
"Robin Lopez, C",1.0,1.0,0.821705426357,0.346875,0.740740740741,0.46875,0.625,0.0841121495327,0.120967741935,0.62962962963,0.175438596491,0.631578947368,0.18,0.13667953668,0.409523809524,0.370892018779,0.551,0.0,0.0,0.0,0.275862068966,0.30303030303,0.82,0.447916666667,0.387254901961,0.552,0.47,0.55
"Mo Williams, PG",0.90243902439,0.0,0.640826873385,0.303125,0.111111111111,0.15625,0.154411764706,0.401869158879,0.298387096774,0.0518518518519,0.350877192982,0.710526315789,0.44,0.0918918918919,0.361904761905,0.427230046948,0.417,0.333333333333,0.379746835443,0.369,0.126436781609,0.121212121212,0.88,0.28125,0.299019607843,0.441,0.357666666667,0.48
"Dorell Wright, SF",0.829268292683,0.158536585366,0.374677002584,0.15625,0.0740740740741,0.25,0.205882352941,0.0841121495327,0.137096774194,0.0888888888889,0.105263157895,0.236842105263,0.32,0.0926640926641,0.152380952381,0.206572769953,0.374,0.30303030303,0.379746835443,0.342,0.0919540229885,0.10101010101,0.75,0.0625,0.0686274509804,0.442,0.385,0.49
"Joel Freeland, C",0.634146341463,0.0,0.361757105943,0.103125,0.314814814815,0.239583333333,0.294117647059,0.0654205607477,0.0766129032258,0.155555555556,0.105263157895,0.473684210526,0.22,0.0872586872587,0.142857142857,0.145539906103,0.475,0.0,0.0,0.0,0.0459770114943,0.0606060606061,0.69,0.15625,0.151960784314,0.481,0.358,0.48
"C.J. McCollum, SG",0.463414634146,0.0,0.322997416021,0.165625,0.037037037037,0.114583333333,0.0955882352941,0.0654205607477,0.149193548387,0.0185185185185,0.157894736842,0.368421052632,0.16,0.0694980694981,0.180952380952,0.220657276995,0.416,0.242424242424,0.26582278481,0.375,0.0689655172414,0.0909090909091,0.68,0.114583333333,0.127450980392,0.449,0.376333333333,0.5
"Thomas Robinson, PF",0.853658536585,0.0,0.322997416021,0.15,0.277777777778,0.302083333333,0.323529411765,0.0467289719626,0.133064516129,0.107407407407,0.140350877193,0.5,0.12,0.109652509653,0.190476190476,0.197183098592,0.481,0.0,0.0,0.0,0.0919540229885,0.141414141414,0.56,0.208333333333,0.205882352941,0.483,0.385666666667,0.48
