Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Chris Mullin, F",0.560975609756,0.560975609756,1.0,0.794478527607,0.152542372881,0.333333333333,0.273224043716,0.3,0.52296819788,0.213429256595,0.731707317073,0.369565217391,0.218181818182,0.811023622047,0.785992217899,0.51,0.65,0.547169811321,0.767006802721,0.533333333333,0.480392156863,0.81,0.769230769231,0.758771929825,0.519,0.5124,0.54
"Tim Hardaway, G",0.80487804878,0.80487804878,0.956416464891,0.659509202454,0.152542372881,0.252032520325,0.218579234973,0.883333333333,0.621908127208,0.0431654676259,0.80487804878,0.5,0.581818181818,0.622047244094,0.688715953307,0.447,0.75,0.88679245283,0.561224489796,0.546666666667,0.549019607843,0.74,0.547008547009,0.570175438596,0.489,0.486,0.49
"Latrell Sprewell, SG",0.939024390244,0.841463414634,0.861985472155,0.472392638037,0.169491525424,0.20325203252,0.191256830601,0.316666666667,0.579505300353,0.163069544365,0.634146341463,0.478260869565,0.272727272727,0.456692913386,0.490272373541,0.464,0.45,0.490566037736,0.627551020408,0.36,0.362745098039,0.75,0.418803418803,0.438596491228,0.488,0.4884,0.5
"Billy Owens, F",0.451219512195,0.451219512195,0.786924939467,0.506134969325,0.491525423729,0.341463414634,0.387978142077,0.325,0.335689045936,0.182254196643,0.707317073171,0.608695652174,0.254545454545,0.527559055118,0.517509727626,0.501,0.0,0.0566037735849,0.154761904762,0.426666666667,0.480392156863,0.64,0.57264957265,0.570175438596,0.51,0.4964,0.5
"Tyrone Hill, PF",0.90243902439,0.80487804878,0.677966101695,0.263803680982,0.576271186441,0.544715447154,0.55737704918,0.075,0.194346289753,0.129496402878,0.292682926829,0.934782608696,0.127272727273,0.267716535433,0.260700389105,0.508,0.0,0.0188679245283,0.0,0.253333333333,0.294117647059,0.62,0.290598290598,0.289473684211,0.512,0.5184,0.51
"Sarunas Marciulionis, G",0.365853658537,0.0975609756098,0.675544794189,0.533742331288,0.220338983051,0.154471544715,0.174863387978,0.291666666667,0.600706713781,0.0167865707434,0.609756097561,0.673913043478,0.254545454545,0.464566929134,0.424124513619,0.543,0.05,0.0943396226415,0.340136054422,0.72,0.696078431373,0.76,0.495726495726,0.456140350877,0.559,0.6352,0.55
"Victor Alexander, F",0.878048780488,0.719512195122,0.588377723971,0.343558282209,0.305084745763,0.325203252033,0.31693989071,0.108333333333,0.166077738516,0.177458033573,0.414634146341,0.652173913043,0.145454545455,0.377952755906,0.36186770428,0.516,0.05,0.0566037735849,0.77380952381,0.2,0.225490196078,0.69,0.401709401709,0.394736842105,0.518,0.4852,0.52
"Andre Spencer, G",0.207317073171,0.0121951219512,0.578692493947,0.337423312883,0.372881355932,0.20325203252,0.256830601093,0.116666666667,0.310954063604,0.0983213429257,0.341463414634,0.782608695652,0.181818181818,0.338582677165,0.365758754864,0.456,0.0,0.0188679245283,0.0,0.32,0.313725490196,0.76,0.367521367521,0.407894736842,0.462,0.4676,0.46
"Jeff Grayer, G",0.585365853659,0.146341463415,0.518159806295,0.269938650307,0.254237288136,0.146341463415,0.180327868852,0.125,0.229681978799,0.0407673860911,0.268292682927,0.54347826087,0.236363636364,0.267716535433,0.287937743191,0.467,0.0,0.0566037735849,0.243197278912,0.253333333333,0.274509803922,0.67,0.290598290598,0.311403508772,0.481,0.4792,0.47
"Sean Higgins, G",0.353658536585,0.0487804878049,0.493946731235,0.254601226994,0.135593220339,0.130081300813,0.125683060109,0.191666666667,0.159010600707,0.0407673860911,0.536585365854,0.413043478261,0.181818181818,0.259842519685,0.287937743191,0.447,0.2,0.245283018868,0.59693877551,0.16,0.156862745098,0.74,0.247863247863,0.267543859649,0.466,0.4464,0.48
