Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Kevin Durant, SF",0.975609756098,0.975609756098,0.827751196172,0.676666666667,0.236842105263,0.324074074074,0.30985915493,0.216216216216,0.420600858369,0.260387811634,0.659090909091,0.365853658537,0.0380952380952,0.347161572052,0.688679245283,0.780821917808,0.43,0.233333333333,0.356164383562,0.288,0.59756097561,0.51376146789,0.87,0.725274725275,0.828571428571,0.455,0.29725,0.45
"Earl Watson, PG",0.951219512195,0.890243902439,0.696172248804,0.356666666667,0.157894736842,0.212962962963,0.204225352113,0.612612612613,0.377682403433,0.0387811634349,0.5,0.487804878049,0.142857142857,0.318777292576,0.405660377358,0.438356164384,0.454,0.2,0.232876712329,0.371,0.170731707317,0.174311926606,0.77,0.406593406593,0.451428571429,0.472,0.2805,0.49
"Nick Collison, PF",0.951219512195,0.426829268293,0.681818181818,0.326666666667,0.868421052632,0.564814814815,0.661971830986,0.126126126126,0.257510729614,0.213296398892,0.340909090909,0.780487804878,0.047619047619,0.325327510917,0.38679245283,0.374429223744,0.502,0.0,0.0,0.0,0.19512195122,0.192660550459,0.74,0.450549450549,0.468571428571,0.504,0.29925,0.5
"Jeff Green, SF",0.975609756098,0.634146341463,0.674641148325,0.35,0.342105263158,0.324074074074,0.330985915493,0.135135135135,0.248927038627,0.168975069252,0.454545454545,0.609756097561,0.0380952380952,0.21615720524,0.377358490566,0.429223744292,0.427,0.1,0.13698630137,0.276,0.268292682927,0.275229357798,0.74,0.406593406593,0.48,0.444,0.27975,0.44
"Chris Wilcox, PF",0.756097560976,0.670731707317,0.66985645933,0.446666666667,0.526315789474,0.462962962963,0.492957746479,0.108108108108,0.317596566524,0.160664819945,0.386363636364,0.682926829268,0.0333333333333,0.355895196507,0.509433962264,0.470319634703,0.524,0.0,0.0,0.0,0.317073170732,0.366972477064,0.65,0.593406593407,0.588571428571,0.526,0.3245,0.52
"Kurt Thomas, PF",0.512195121951,0.475609756098,0.602870813397,0.25,0.578947368421,0.601851851852,0.619718309859,0.117117117117,0.356223175966,0.282548476454,0.159090909091,0.756097560976,0.0904761904762,0.307860262009,0.311320754717,0.296803652968,0.513,0.0,0.0,0.0,0.109756097561,0.119266055046,0.7,0.362637362637,0.371428571429,0.513,0.2925,0.51
"Damien Wilkins, SG",0.926829268293,0.378048780488,0.581339712919,0.306666666667,0.236842105263,0.212962962963,0.225352112676,0.18018018018,0.351931330472,0.0692520775623,0.272727272727,0.414634146341,0.0809523809524,0.24672489083,0.339622641509,0.406392694064,0.403,0.233333333333,0.27397260274,0.323,0.170731707317,0.174311926606,0.74,0.318681318681,0.394285714286,0.427,0.25925,0.44
"Wally Szczerbiak, SG",0.609756097561,0.0121951219512,0.564593301435,0.436666666667,0.0789473684211,0.222222222222,0.19014084507,0.126126126126,0.12017167382,0.0277008310249,0.25,0.317073170732,0.0571428571429,0.305676855895,0.443396226415,0.470319634703,0.46,0.466666666667,0.452054794521,0.428,0.280487804878,0.247706422018,0.84,0.362637362637,0.4,0.476,0.31975,0.53
"Delonte West, SG",0.426829268293,0.0609756097561,0.497607655502,0.226666666667,0.105263157895,0.222222222222,0.19014084507,0.288288288288,0.369098712446,0.0803324099723,0.431818181818,0.317073170732,0.0809523809524,0.264192139738,0.264150943396,0.324200913242,0.388,0.166666666667,0.219178082192,0.339,0.0853658536585,0.100917431193,0.67,0.252747252747,0.314285714286,0.402,0.239,0.43
"Luke Ridnour, PG",0.743902439024,0.0609756097561,0.478468899522,0.213333333333,0.0526315789474,0.12037037037,0.105633802817,0.36036036036,0.261802575107,0.0637119113573,0.295454545455,0.487804878049,0.142857142857,0.248908296943,0.22641509434,0.27397260274,0.399,0.1,0.164383561644,0.296,0.158536585366,0.137614678899,0.86,0.230769230769,0.274285714286,0.424,0.267,0.43
