Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Dirk Nowitzki, PF",0.951219512195,0.951219512195,0.847775175644,0.778481012658,0.410256410256,0.701923076923,0.6953125,0.293103448276,0.304545454545,0.239393939394,0.477272727273,0.44,0.16,0.955172413793,0.811320754717,0.704918032787,0.502,0.3,0.271604938272,0.416,0.621359223301,0.612068965517,0.9,0.77,0.717703349282,0.744219653179,0.35725,0.353333333333
"Jason Terry, SG",0.987804878049,0.975609756098,0.822014051522,0.528481012658,0.128205128205,0.221153846154,0.2265625,0.448275862069,0.454545454545,0.0636363636364,0.431818181818,0.42,0.28,0.655172413793,0.594339622642,0.536885245902,0.484,0.666666666667,0.567901234568,0.438,0.194174757282,0.215517241379,0.8,0.43,0.406698564593,0.734104046243,0.3175,0.373333333333
"Josh Howard, SF",0.853658536585,0.841463414634,0.822014051522,0.598101265823,0.487179487179,0.471153846154,0.53125,0.155172413793,0.531818181818,0.242424242424,0.409090909091,0.52,0.1,0.689655172414,0.660377358491,0.631147540984,0.459,0.433333333333,0.41975308642,0.385,0.339805825243,0.362068965517,0.83,0.57,0.574162679426,0.693641618497,0.30725,0.333333333333
"Devin Harris, PG",0.975609756098,0.743902439024,0.608899297424,0.322784810127,0.153846153846,0.182692307692,0.1953125,0.318965517241,0.545454545455,0.0787878787879,0.409090909091,0.6,0.2,0.551724137931,0.349056603774,0.303278688525,0.492,0.0666666666667,0.0740740740741,0.28,0.26213592233,0.284482758621,0.82,0.35,0.325358851675,0.739884393064,0.34275,0.333333333333
"Erick Dampier, C",0.926829268293,0.890243902439,0.590163934426,0.224683544304,0.74358974359,0.442307692308,0.578125,0.051724137931,0.145454545455,0.327272727273,0.318181818182,0.62,0.04,0.513793103448,0.264150943396,0.180327868852,0.626,0.0,0.0,0.0,0.155339805825,0.215517241379,0.62,0.28,0.210526315789,0.904624277457,0.402,0.42
"Jerry Stackhouse, SF",0.817073170732,0.0975609756098,0.564402810304,0.379746835443,0.153846153846,0.153846153846,0.171875,0.241379310345,0.345454545455,0.0454545454545,0.386363636364,0.24,0.16,0.58275862069,0.396226415094,0.401639344262,0.428,0.3,0.296296296296,0.383,0.26213592233,0.275862068966,0.85,0.33,0.354066985646,0.640173410405,0.30725,0.32
"Devean George, SF",0.731707317073,0.207317073171,0.501170960187,0.20253164557,0.25641025641,0.25,0.28125,0.051724137931,0.35,0.115151515152,0.204545454545,0.48,0.06,0.337931034483,0.22641509434,0.254098360656,0.395,0.3,0.308641975309,0.353,0.0582524271845,0.0689655172414,0.75,0.15,0.177033492823,0.611271676301,0.2575,0.313333333333
"DeSagana Diop, C",0.987804878049,0.109756097561,0.428571428571,0.0727848101266,0.512820512821,0.326923076923,0.421875,0.0344827586207,0.222727272727,0.424242424242,0.181818181818,0.6,0.05,0.365517241379,0.0849056603774,0.077868852459,0.47,0.0,0.0,0.0,0.0582524271845,0.0948275862069,0.56,0.09,0.0909090909091,0.683526011561,0.3145,0.313333333333
"Greg Buckner, SG",0.926829268293,0.134146341463,0.423887587822,0.126582278481,0.128205128205,0.153846153846,0.1640625,0.0775862068966,0.281818181818,0.0272727272727,0.113636363636,0.4,0.18,0.268965517241,0.150943396226,0.159836065574,0.411,0.133333333333,0.172839506173,0.311,0.0388349514563,0.0344827586207,0.79,0.12,0.11961722488,0.670520231214,0.255,0.306666666667
"Anthony Johnson, PG",0.487804878049,0.0,0.330210772834,0.120253164557,0.0769230769231,0.0865384615385,0.09375,0.172413793103,0.181818181818,0.00909090909091,0.181818181818,0.34,0.25,0.341379310345,0.141509433962,0.151639344262,0.411,0.1,0.0864197530864,0.379,0.0485436893204,0.0603448275862,0.72,0.12,0.143540669856,0.60549132948,0.26025,0.3
