Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Jason Richardson, SG",0.878048780488,0.878048780488,0.891509433962,0.706840390879,0.435897435897,0.4,0.437037037037,0.339130434783,0.505190311419,0.132530120482,0.5,0.511627906977,0.303571428571,0.209944751381,0.825242718447,0.785123966942,0.446,0.586206896552,0.6375,0.338,0.344827586207,0.409523809524,0.69,0.731182795699,0.705583756345,0.486,0.285,0.49
"Baron Davis, PG",0.341463414634,0.231707317073,0.832547169811,0.635179153094,0.153846153846,0.314285714286,0.288888888889,0.721739130435,0.61937716263,0.10843373494,0.717391304348,0.604651162791,0.446428571429,0.229834254144,0.621359223301,0.661157024793,0.401,0.896551724138,0.975,0.341,0.459770114943,0.504761904762,0.76,0.408602150538,0.416243654822,0.457,0.3035,0.48
"Troy Murphy, PF",0.853658536585,0.841463414634,0.799528301887,0.501628664495,0.923076923077,0.685714285714,0.8,0.121739130435,0.262975778547,0.14156626506,0.326086956522,0.627906976744,0.160714285714,0.186740331492,0.543689320388,0.557851239669,0.414,0.275862068966,0.2625,0.399,0.379310344828,0.438095238095,0.73,0.516129032258,0.578680203046,0.417,0.284,0.45
"Speedy Claxton, PG",0.560975609756,0.536585365854,0.768867924528,0.42671009772,0.179487179487,0.247619047619,0.244444444444,0.539130434783,0.653979238754,0.039156626506,0.434782608696,0.767441860465,0.553571428571,0.175690607735,0.456310679612,0.45041322314,0.431,0.0689655172414,0.1375,0.192,0.402298850575,0.438095238095,0.76,0.483870967742,0.497461928934,0.459,0.3015,0.44
"Mike Dunleavy, SG",0.963414634146,0.963414634146,0.766509433962,0.436482084691,0.307692307692,0.409523809524,0.407407407407,0.226086956522,0.346020761246,0.0993975903614,0.369565217391,0.581395348837,0.267857142857,0.160220994475,0.504854368932,0.47520661157,0.451,0.48275862069,0.4375,0.388,0.195402298851,0.209523809524,0.78,0.408602150538,0.406091370558,0.479,0.292,0.51
"Derek Fisher, PG",0.90243902439,0.390243902439,0.707547169811,0.387622149837,0.128205128205,0.228571428571,0.214814814815,0.35652173913,0.356401384083,0.0150602409639,0.369565217391,0.558139534884,0.410714285714,0.148066298343,0.388349514563,0.421487603306,0.393,0.51724137931,0.4875,0.371,0.275862068966,0.257142857143,0.86,0.268817204301,0.319796954315,0.407,0.2905,0.46
"Clifford Robinson, PF",0.512195121951,0.353658536585,0.61320754717,0.276872964169,0.179487179487,0.190476190476,0.2,0.15652173913,0.363321799308,0.280120481928,0.217391304348,0.581395348837,0.321428571429,0.113812154696,0.330097087379,0.347107438017,0.398,0.344827586207,0.375,0.331,0.0919540229885,0.133333333333,0.6,0.258064516129,0.274111675127,0.436,0.2535,0.46
"Adonal Foyle, C",0.951219512195,0.609756097561,0.514150943396,0.14657980456,0.538461538462,0.32380952381,0.407407407407,0.0608695652174,0.114186851211,0.614457831325,0.152173913043,0.604651162791,0.178571428571,0.140331491713,0.194174757282,0.165289256198,0.502,0.0,0.0,0.0,0.0574712643678,0.0857142857143,0.56,0.215053763441,0.203045685279,0.502,0.283,0.5
"Mickael Pietrus, SF",0.817073170732,0.0365853658537,0.471698113208,0.309446254072,0.25641025641,0.180952380952,0.207407407407,0.104347826087,0.23875432526,0.0813253012048,0.304347826087,0.488372093023,0.160714285714,0.156906077348,0.31067961165,0.309917355372,0.427,0.344827586207,0.3625,0.344,0.241379310345,0.285714285714,0.7,0.236559139785,0.233502538071,0.48,0.31725,0.49
"Calbert Cheaney, SG",0.670731707317,0.0609756097561,0.408018867925,0.14657980456,0.153846153846,0.161904761905,0.17037037037,0.104347826087,0.107266435986,0.0813253012048,0.130434782609,0.395348837209,0.321428571429,0.0861878453039,0.203883495146,0.198347107438,0.426,0.0,0.0125,0.0,0.0459770114943,0.0666666666667,0.65,0.225806451613,0.238578680203,0.431,0.23575,0.43
