Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Kevin Willis, C",0.0243902439024,0.0243902439024,1.0,0.716723549488,0.892857142857,1.0,1.0,0.121951219512,0.142857142857,0.383631713555,0.897435897436,0.636363636364,0.1,0.677966101695,0.861344537815,0.39,0.0,0.0657894736842,0.0,0.588235294118,0.681818181818,0.67,0.677966101695,0.913242009132,0.4,0.465454545455,0.39
"Mookie Blaylock, G",0.975609756098,0.975609756098,0.862921348315,0.587030716724,0.267857142857,0.269230769231,0.272222222222,0.626016260163,0.714285714286,0.0843989769821,0.769230769231,0.381818181818,0.625,0.542372881356,0.63025210084,0.425,0.925925925926,0.907894736842,0.359,0.235294117647,0.245454545455,0.73,0.330508474576,0.369863013699,0.482,0.520909090909,0.51
"Steve Smith, SG",0.951219512195,0.719512195122,0.750561797753,0.552901023891,0.232142857143,0.169230769231,0.194444444444,0.276422764228,0.22,0.104859335038,0.487179487179,0.509090909091,0.45,0.449152542373,0.525210084034,0.427,0.62962962963,0.684210526316,0.334,0.447058823529,0.409090909091,0.85,0.305084745763,0.333333333333,0.493,0.588636363636,0.5
"Grant Long, F",0.963414634146,0.939024390244,0.732584269663,0.399317406143,0.428571428571,0.392307692308,0.416666666667,0.130081300813,0.385714285714,0.109974424552,0.487179487179,0.527272727273,0.2,0.364406779661,0.373949579832,0.479,0.037037037037,0.0526315789474,0.355,0.352941176471,0.363636363636,0.76,0.35593220339,0.388127853881,0.484,0.595909090909,0.49
"Stacey Augmon, SF",0.926829268293,0.926829268293,0.698876404494,0.474402730375,0.375,0.215384615385,0.266666666667,0.211382113821,0.377142857143,0.158567774936,0.512820512821,0.381818181818,0.325,0.440677966102,0.483193277311,0.453,0.037037037037,0.0394736842105,0.269,0.388235294118,0.418181818182,0.73,0.432203389831,0.511415525114,0.459,0.546363636364,0.46
"Andrew Lang, C",1.0,0.768292682927,0.640449438202,0.331058020478,0.339285714286,0.284615384615,0.311111111111,0.0731707317073,0.157142857143,0.450127877238,0.333333333333,0.6,0.175,0.330508474576,0.348739495798,0.473,0.0,0.0,0.667,0.223529411765,0.209090909091,0.81,0.330508474576,0.37899543379,0.472,0.533181818182,0.47
"Ken Norman, F",0.90243902439,0.329268292683,0.570786516854,0.433447098976,0.25,0.269230769231,0.272222222222,0.105691056911,0.131428571429,0.0690537084399,0.333333333333,0.381818181818,0.25,0.440677966102,0.487394957983,0.453,0.481481481481,0.513157894737,0.344,0.105882352941,0.172727272727,0.46,0.330508474576,0.351598173516,0.508,0.498181818182,0.51
"Craig Ehlo, G",0.59756097561,0.0,0.534831460674,0.331058020478,0.196428571429,0.146153846154,0.166666666667,0.186991869919,0.268571428571,0.0306905370844,0.384615384615,0.327272727273,0.375,0.330508474576,0.361344537815,0.453,0.37037037037,0.355263157895,0.381,0.105882352941,0.127272727273,0.62,0.245762711864,0.269406392694,0.486,0.513636363636,0.51
"Tyrone Corbin, F",0.987804878049,0.0487804878049,0.384269662921,0.211604095563,0.214285714286,0.153846153846,0.177777777778,0.0650406504065,0.194285714286,0.0511508951407,0.230769230769,0.363636363636,0.225,0.21186440678,0.239495798319,0.442,0.0740740740741,0.0921052631579,0.25,0.117647058824,0.127272727273,0.68,0.194915254237,0.228310502283,0.468,0.491818181818,0.46
"Jon Koncak, C",0.756097560976,0.243902439024,0.341573033708,0.098976109215,0.0714285714286,0.2,0.166666666667,0.0650406504065,0.165714285714,0.18925831202,0.0769230769231,0.4,0.65,0.101694915254,0.126050420168,0.412,0.0740740740741,0.0789473684211,0.333,0.0235294117647,0.0363636363636,0.54,0.0847457627119,0.109589041096,0.43,0.435,0.44
