Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Tim Duncan, C",0.951219512195,0.951219512195,0.813397129187,0.643333333333,0.789473684211,0.768518518519,0.795774647887,0.252252252252,0.309012875536,0.540166204986,0.522727272727,0.585365853659,0.0571428571429,0.526200873362,0.707547169811,0.689497716895,0.497,0.0,0.013698630137,0.0,0.524390243902,0.54128440367,0.73,0.824175824176,0.857142857143,0.498,0.32,0.5
"Tony Parker, PG",0.841463414634,0.829268292683,0.801435406699,0.626666666667,0.105263157895,0.259259259259,0.225352112676,0.540540540541,0.343347639485,0.0332409972299,0.545454545455,0.317073170732,0.119047619048,0.43231441048,0.707547169811,0.689497716895,0.494,0.0666666666667,0.13698630137,0.258,0.439024390244,0.45871559633,0.71,0.802197802198,0.805714285714,0.51,0.3105,0.5
"Manu Ginobili, SG",0.90243902439,0.280487804878,0.741626794258,0.65,0.236842105263,0.361111111111,0.338028169014,0.405405405405,0.630901287554,0.124653739612,0.613636363636,0.560975609756,0.0809523809524,0.526200873362,0.575471698113,0.607305936073,0.46,0.7,0.72602739726,0.401,0.621951219512,0.550458715596,0.86,0.43956043956,0.457142857143,0.499,0.36625,0.54
"Bruce Bowen, SF",0.987804878049,0.987804878049,0.722488038278,0.2,0.105263157895,0.231481481481,0.204225352113,0.0990990990991,0.287553648069,0.0747922437673,0.136363636364,0.536585365854,0.0952380952381,0.150655021834,0.198113207547,0.24200913242,0.407,0.366666666667,0.369863013699,0.419,0.0731707317073,0.0825688073394,0.65,0.10989010989,0.148571428571,0.394,0.28225,0.51
"Michael Finley, SG",1.0,0.743902439024,0.643540669856,0.336666666667,0.0789473684211,0.259259259259,0.218309859155,0.126126126126,0.150214592275,0.0332409972299,0.159090909091,0.268292682927,0.0952380952381,0.248908296943,0.358490566038,0.424657534247,0.414,0.533333333333,0.602739726027,0.37,0.0975609756098,0.0917431192661,0.8,0.241758241758,0.28,0.453,0.27125,0.5
"Fabricio Oberto, C",1.0,0.780487804878,0.480861244019,0.16,0.5,0.314814814815,0.366197183099,0.108108108108,0.19313304721,0.0664819944598,0.136363636364,0.609756097561,0.0904761904762,0.296943231441,0.207547169811,0.164383561644,0.608,0.0,0.0,0.0,0.0609756097561,0.0642201834862,0.61,0.241758241758,0.205714285714,0.61,0.33525,0.61
"Kurt Thomas, PF",0.341463414634,0.109756097561,0.447368421053,0.15,0.342105263158,0.333333333333,0.345070422535,0.045045045045,0.321888412017,0.138504155125,0.136363636364,0.487804878049,0.0380952380952,0.307860262009,0.188679245283,0.205479452055,0.448,0.0,0.0,0.0,0.0609756097561,0.0825688073394,0.58,0.21978021978,0.257142857143,0.452,0.252,0.45
"Ime Udoka, SG",0.890243902439,0.0,0.430622009569,0.193333333333,0.131578947368,0.240740740741,0.218309859155,0.0810810810811,0.330472103004,0.0637119113573,0.181818181818,0.414634146341,0.052380952381,0.248908296943,0.207547169811,0.232876712329,0.424,0.266666666667,0.315068493151,0.37,0.0731707317073,0.0733944954128,0.76,0.153846153846,0.16,0.467,0.282,0.51
"Brent Barry, SG",0.378048780488,0.0121951219512,0.428229665072,0.236666666667,0.105263157895,0.12962962963,0.12676056338,0.153153153153,0.236051502146,0.0277008310249,0.136363636364,0.341463414634,0.142857142857,0.360262008734,0.235849056604,0.237442922374,0.481,0.5,0.493150684932,0.429,0.0731707317073,0.0550458715596,0.95,0.10989010989,0.0914285714286,0.604,0.34525,0.63
"Jacque Vaughn, PG",0.90243902439,0.109756097561,0.368421052632,0.136666666667,0.0526315789474,0.0740740740741,0.0704225352113,0.189189189189,0.1330472103,0.00277008310249,0.159090909091,0.317073170732,0.138095238095,0.198689956332,0.150943396226,0.173515981735,0.428,0.0,0.013698630137,0.3,0.0975609756098,0.100917431193,0.76,0.175824175824,0.211428571429,0.432,0.27025,0.43
