Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Jason Kidd, PG",0.939024390244,0.926829268293,0.947619047619,0.543408360129,0.25,0.452173913043,0.39263803681,1.0,0.860557768924,0.0802139037433,0.90243902439,0.536585365854,0.216666666667,0.526785714286,0.556862745098,0.411,0.333333333333,0.405405405405,0.297,0.518072289157,0.396946564885,0.81,0.446428571429,0.486956521739,0.442,0.592,0.44
"Shawn Marion, SG",0.963414634146,0.963414634146,0.861904761905,0.556270096463,0.583333333333,0.686956521739,0.656441717791,0.204081632653,0.665338645418,0.366310160428,0.390243902439,0.658536585366,0.1,0.633928571429,0.576470588235,0.48,0.111111111111,0.135135135135,0.256,0.361445783133,0.282442748092,0.81,0.607142857143,0.595652173913,0.497,0.59,0.49
"Clifford Robinson, PF",1.0,1.0,0.797619047619,0.527331189711,0.270833333333,0.24347826087,0.251533742331,0.295918367347,0.422310756972,0.267379679144,0.560975609756,0.756097560976,0.108333333333,0.544642857143,0.56862745098,0.422,0.407407407407,0.405405405405,0.361,0.373493975904,0.335877862595,0.71,0.446428571429,0.5,0.439,0.567,0.46
"Penny Hardaway, SF",0.0487804878049,0.0487804878049,0.666666666667,0.315112540193,0.270833333333,0.286956521739,0.276073619632,0.387755102041,0.597609561753,0.0668449197861,0.19512195122,0.365853658537,0.416666666667,0.339285714286,0.352941176471,0.417,0.185185185185,0.27027027027,0.25,0.21686746988,0.213740458015,0.64,0.294642857143,0.304347826087,0.464,0.5415,0.44
"Tony Delk, PG",1.0,0.134146341463,0.664285714286,0.395498392283,0.1875,0.2,0.196319018405,0.204081632653,0.362549800797,0.0561497326203,0.292682926829,0.512195121951,0.133333333333,0.419642857143,0.443137254902,0.415,0.259259259259,0.27027027027,0.321,0.277108433735,0.221374045802,0.79,0.357142857143,0.404347826087,0.436,0.5445,0.44
"Rodney Rogers, SF",1.0,0.0365853658537,0.633333333333,0.392282958199,0.229166666667,0.278260869565,0.269938650307,0.224489795918,0.470119521912,0.152406417112,0.463414634146,0.80487804878,0.0916666666667,0.410714285714,0.419607843137,0.43,0.259259259259,0.310810810811,0.296,0.277108433735,0.229007633588,0.76,0.348214285714,0.365217391304,0.467,0.5695,0.46
"Mario Elie, G",0.829268292683,0.817073170732,0.52619047619,0.141479099678,0.125,0.147826086957,0.141104294479,0.19387755102,0.338645418327,0.048128342246,0.219512195122,0.390243902439,0.183333333333,0.133928571429,0.141176470588,0.423,0.185185185185,0.202702702703,0.36,0.0963855421687,0.0763358778626,0.8,0.0892857142857,0.0913043478261,0.466,0.6075,0.5
"Tom Gugliotta, PF",0.69512195122,0.0243902439024,0.483333333333,0.20578778135,0.270833333333,0.269565217391,0.276073619632,0.102040816327,0.326693227092,0.0989304812834,0.219512195122,0.463414634146,0.0916666666667,0.232142857143,0.262745098039,0.392,0.037037037037,0.027027027027,0.25,0.132530120482,0.106870229008,0.79,0.223214285714,0.282608695652,0.397,0.4765,0.4
"Jake Tsakalidis, C",0.69512195122,0.475609756098,0.395238095238,0.144694533762,0.3125,0.24347826087,0.257668711656,0.030612244898,0.0717131474104,0.256684491979,0.292682926829,0.585365853659,0.025,0.160714285714,0.149019607843,0.47,0.0,0.0,0.0,0.10843373494,0.12213740458,0.59,0.160714285714,0.165217391304,0.47,0.5955,0.47
"Vinny Del Negro, G",0.439024390244,0.0,0.347619047619,0.157556270096,0.0416666666667,0.104347826087,0.0858895705521,0.183673469388,0.223107569721,0.0213903743316,0.121951219512,0.292682926829,0.283333333333,0.1875,0.156862745098,0.528,0.0,0.0135135135135,0.0,0.0843373493976,0.0610687022901,0.89,0.1875,0.169565217391,0.543,0.6145,0.53
