Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Gary Payton, PG",1.0,1.0,0.925301204819,0.668989547038,0.132352941176,0.367346938776,0.306666666667,0.790476190476,0.865900383142,0.0602739726027,0.736842105263,0.6,0.652173913043,0.633928571429,0.675324675325,0.453,0.695652173913,0.813559322034,0.338,0.435897435897,0.40350877193,0.74,0.491071428571,0.5,0.505,0.30725,0.51
"Vin Baker, PF",1.0,1.0,0.865060240964,0.668989547038,0.514705882353,0.459183673469,0.533333333333,0.180952380952,0.425287356322,0.287671232877,0.552631578947,0.85,0.195652173913,0.6875,0.614718614719,0.542,0.0,0.0169491525424,0.143,0.487179487179,0.561403508772,0.59,0.6875,0.652777777778,0.545,0.338,0.54
"Detlef Schrempf, F",0.951219512195,0.951219512195,0.848192771084,0.550522648084,0.25,0.551020408163,0.473333333333,0.419047619048,0.295019157088,0.0657534246575,0.578947368421,0.65,0.434782608696,0.5,0.497835497835,0.487,0.347826086957,0.322033898305,0.415,0.487179487179,0.394736842105,0.84,0.428571428571,0.444444444444,0.501,0.343,0.52
"Hersey Hawkins, G",1.0,1.0,0.763855421687,0.365853658537,0.132352941176,0.326530612245,0.273333333333,0.257142857143,0.689655172414,0.0575342465753,0.315789473684,0.475,0.478260869565,0.303571428571,0.337662337662,0.44,0.652173913043,0.627118644068,0.415,0.282051282051,0.219298245614,0.87,0.169642857143,0.189814814815,0.463,0.33875,0.54
"Dale Ellis, G",0.963414634146,0.0,0.590361445783,0.411149825784,0.0882352941176,0.173469387755,0.153333333333,0.104761904762,0.291187739464,0.0164383561644,0.236842105263,0.4,0.260869565217,0.392857142857,0.385281385281,0.497,0.695652173913,0.593220338983,0.464,0.179487179487,0.157894736842,0.78,0.25,0.25,0.519,0.3335,0.59
"Sam Perkins, C",0.987804878049,0.0,0.498795180723,0.250871080139,0.102941176471,0.255102040816,0.206666666667,0.133333333333,0.295019157088,0.0986301369863,0.210526315789,0.5,0.391304347826,0.214285714286,0.251082251082,0.416,0.478260869565,0.457627118644,0.392,0.153846153846,0.140350877193,0.79,0.116071428571,0.143518518519,0.438,0.30775,0.51
"Jerome Kersey, F",0.451219512195,0.0243902439024,0.467469879518,0.219512195122,0.220588235294,0.214285714286,0.24,0.114285714286,0.540229885057,0.104109589041,0.263157894737,0.7,0.260869565217,0.232142857143,0.272727272727,0.416,0.0,0.0508474576271,0.1,0.141025641026,0.157894736842,0.6,0.232142857143,0.277777777778,0.43,0.251,0.42
"Jim McIlvaine, C",0.951219512195,0.878048780488,0.373493975904,0.11149825784,0.176470588235,0.214285714286,0.22,0.0190476190476,0.11877394636,0.482191780822,0.184210526316,0.775,0.0869565217391,0.116071428571,0.125541125541,0.453,0.0,0.0,0.0,0.0769230769231,0.0877192982456,0.56,0.116071428571,0.134259259259,0.459,0.277,0.45
"Nate McMillan, G",0.219512195122,0.0121951219512,0.373493975904,0.118466898955,0.102941176471,0.15306122449,0.146666666667,0.295238095238,0.298850574713,0.0602739726027,0.184210526316,0.575,1.0,0.116071428571,0.160173160173,0.343,0.347826086957,0.322033898305,0.441,0.0128205128205,0.00877192982456,1.0,0.0446428571429,0.0833333333333,0.242,0.23125,0.46
"Greg Anthony, G",0.975609756098,0.0,0.30843373494,0.18118466899,0.0294117647059,0.122448979592,0.0933333333333,0.247619047619,0.306513409962,0.0109589041096,0.289473684211,0.3,0.5,0.169642857143,0.190476190476,0.43,0.347826086957,0.338983050847,0.415,0.0897435897436,0.0877192982456,0.66,0.0982142857143,0.111111111111,0.442,0.30025,0.52
