Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Rasheed Wallace, PF",0.987804878049,0.939024390244,0.831753554502,0.552188552189,0.372093023256,0.519230769231,0.48951048951,0.178217821782,0.514423076923,0.354838709677,0.475,0.6,0.1125,0.553719008264,0.520161290323,0.519,0.0454545454545,0.0952380952381,0.16,0.386666666667,0.394230769231,0.7,0.545454545455,0.582938388626,0.537,0.422666666667,0.52
"Scottie Pippen, SF",1.0,1.0,0.793838862559,0.420875420875,0.325581395349,0.471153846154,0.440559440559,0.49504950495,0.6875,0.134408602151,0.625,0.555555555556,0.25,0.388429752066,0.423387096774,0.451,0.454545454545,0.507936507937,0.327,0.266666666667,0.259615384615,0.72,0.305785123967,0.345971563981,0.506,0.396,0.5
"Steve Smith, SG",1.0,0.987804878049,0.777251184834,0.501683501684,0.348837209302,0.221153846154,0.265734265734,0.247524752475,0.418269230769,0.102150537634,0.35,0.577777777778,0.225,0.421487603306,0.443548387097,0.467,0.545454545455,0.460317460317,0.398,0.466666666667,0.394230769231,0.85,0.322314049587,0.383886255924,0.492,0.453666666667,0.52
"Damon Stoudamire, PG",0.951219512195,0.951219512195,0.720379146919,0.420875420875,0.186046511628,0.221153846154,0.216783216783,0.514851485149,0.475961538462,0.00268817204301,0.475,0.488888888889,0.3375,0.404958677686,0.463709677419,0.432,0.454545454545,0.428571428571,0.377,0.213333333333,0.182692307692,0.84,0.322314049587,0.417061611374,0.449,0.363,0.48
"Arvydas Sabonis, C",0.80487804878,0.743902439024,0.60663507109,0.397306397306,0.348837209302,0.605769230769,0.545454545455,0.178217821782,0.3125,0.317204301075,0.375,0.622222222222,0.15,0.380165289256,0.366935483871,0.505,0.0454545454545,0.047619047619,0.368,0.333333333333,0.288461538462,0.84,0.371900826446,0.417061611374,0.509,0.433666666667,0.51
"Detlef Schrempf, F",0.939024390244,0.0731707317073,0.511848341232,0.252525252525,0.232558139535,0.317307692308,0.300699300699,0.257425742574,0.230769230769,0.0591397849462,0.325,0.533333333333,0.25,0.198347107438,0.225806451613,0.432,0.136363636364,0.111111111111,0.404,0.306666666667,0.269230769231,0.83,0.173553719008,0.232227488152,0.436,0.442,0.46
"Brian Grant, PF",0.768292682927,0.170731707317,0.497630331754,0.245791245791,0.441860465116,0.336538461538,0.384615384615,0.0990099009901,0.245192307692,0.118279569892,0.325,0.577777777778,0.1,0.223140495868,0.225806451613,0.491,0.0,0.0,0.5,0.24,0.25,0.67,0.223140495868,0.265402843602,0.491,0.434666666667,0.49
"Greg Anthony, G",1.0,0.0365853658537,0.447867298578,0.212121212121,0.046511627907,0.134615384615,0.111888111888,0.247524752475,0.346153846154,0.0295698924731,0.25,0.377777777778,0.3,0.173553719008,0.20564516129,0.406,0.5,0.444444444444,0.378,0.146666666667,0.134615384615,0.77,0.0826446280992,0.109004739336,0.443,0.412,0.51
"Bonzi Wells, SG",0.80487804878,0.0,0.417061611374,0.296296296296,0.279069767442,0.153846153846,0.195804195804,0.148514851485,0.504807692308,0.0483870967742,0.375,0.511111111111,0.125,0.297520661157,0.29435483871,0.492,0.136363636364,0.126984126984,0.377,0.173333333333,0.192307692308,0.68,0.272727272727,0.308056872038,0.506,0.402666666667,0.51
"Jermaine O'Neal, C",0.853658536585,0.0975609756098,0.291469194313,0.131313131313,0.325581395349,0.182692307692,0.230769230769,0.029702970297,0.0769230769231,0.212365591398,0.175,0.4,0.05,0.123966942149,0.129032258065,0.486,0.0,0.0,0.0,0.106666666667,0.134615384615,0.58,0.123966942149,0.151658767773,0.489,0.41,0.49
