Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Michael Redd, SG",0.646341463415,0.646341463415,0.899297423888,0.844936708861,0.205128205128,0.278846153846,0.2890625,0.198275862069,0.540909090909,0.0515151515152,0.522727272727,0.3,0.1,0.768965517241,0.849056603774,0.790983606557,0.465,0.733333333333,0.716049382716,0.382,0.631067961165,0.672413793103,0.83,0.68,0.645933014354,0.723988439306,0.34525,0.346666666667
"Mo Williams, PG",0.829268292683,0.829268292683,0.852459016393,0.54746835443,0.205128205128,0.384615384615,0.375,0.525862068966,0.568181818182,0.0272727272727,0.681818181818,0.6,0.2,0.562068965517,0.650943396226,0.631147540984,0.446,0.4,0.41975308642,0.346,0.223300970874,0.23275862069,0.85,0.57,0.574162679426,0.684971098266,0.27975,0.32
"Charlie Bell, SG",1.0,0.780487804878,0.812646370023,0.427215189873,0.179487179487,0.211538461538,0.2265625,0.258620689655,0.536363636364,0.0151515151515,0.295454545455,0.52,0.24,0.455172413793,0.490566037736,0.487704918033,0.437,0.5,0.543209876543,0.352,0.155339805825,0.172413793103,0.78,0.37,0.358851674641,0.705202312139,0.285,0.333333333333
"Andrew Bogut, C",0.80487804878,0.80487804878,0.80093676815,0.389240506329,0.641025641026,0.605769230769,0.6875,0.258620689655,0.336363636364,0.160606060606,0.522727272727,0.66,0.13,0.534482758621,0.5,0.389344262295,0.553,0.0,0.0123456790123,0.2,0.165048543689,0.25,0.58,0.53,0.44976076555,0.803468208092,0.3215,0.366666666667
"Earl Boykins, PG",0.426829268293,0.231707317073,0.772833723653,0.443037974684,0.179487179487,0.134615384615,0.171875,0.387931034483,0.404545454545,0.0,0.431818181818,0.34,0.23,0.562068965517,0.452830188679,0.459016393443,0.427,0.5,0.456790123457,0.419,0.281553398058,0.284482758621,0.89,0.33,0.358851674641,0.622832369942,0.31275,0.333333333333
"Ruben Patterson, PF",0.987804878049,0.646341463415,0.725995316159,0.465189873418,0.589743589744,0.298076923077,0.421875,0.25,0.618181818182,0.0939393939394,0.568181818182,0.58,0.12,0.641379310345,0.556603773585,0.438524590164,0.548,0.0,0.0246913580247,0.158,0.291262135922,0.396551724138,0.64,0.59,0.502392344498,0.804913294798,0.34425,0.366666666667
"Charlie Villanueva, PF",0.475609756098,0.207317073171,0.590163934426,0.373417721519,0.410256410256,0.413461538462,0.453125,0.0775862068966,0.281818181818,0.0939393939394,0.318181818182,0.56,0.07,0.544827586207,0.433962264151,0.401639344262,0.47,0.233333333333,0.271604938272,0.337,0.184466019417,0.198275862069,0.82,0.39,0.363636363636,0.734104046243,0.3015,0.34
"Brian Skinner, PF",0.817073170732,0.536585365854,0.531615925059,0.139240506329,0.410256410256,0.403846153846,0.4453125,0.0775862068966,0.122727272727,0.290909090909,0.25,0.58,0.08,0.310344827586,0.179245283019,0.155737704918,0.49,0.0,0.0,0.0,0.0679611650485,0.103448275862,0.58,0.19,0.181818181818,0.708092485549,0.2905,0.326666666667
"Steve Blake, PG",0.40243902439,0.0243902439024,0.414519906323,0.113924050633,0.0512820512821,0.115384615385,0.109375,0.215517241379,0.136363636364,0.0272727272727,0.181818181818,0.3,0.3,0.344827586207,0.132075471698,0.159836065574,0.349,0.2,0.259259259259,0.279,0.0291262135922,0.051724137931,0.55,0.08,0.0861244019139,0.615606936416,0.2325,0.28
"Dan Gadzuric, C",0.658536585366,0.0975609756098,0.365339578454,0.151898734177,0.435897435897,0.269230769231,0.359375,0.0431034482759,0.186363636364,0.178787878788,0.204545454545,0.52,0.06,0.410344827586,0.188679245283,0.172131147541,0.474,0.0,0.0,0.0,0.0776699029126,0.146551724138,0.47,0.2,0.200956937799,0.687861271676,0.283,0.313333333333
