Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Jim Jackson, SF",0.378048780488,0.378048780488,0.978313253012,0.658536585366,0.294117647059,0.367346938776,0.373333333333,0.485714285714,0.471264367816,0.0164383561644,1.0,0.6,0.282608695652,0.660714285714,0.800865800866,0.402,0.304347826087,0.423728813559,0.278,0.423076923077,0.359649122807,0.8,0.598214285714,0.740740740741,0.422,0.25575,0.42
"Latrell Sprewell, SG",0.170731707317,0.158536585366,0.942168674699,0.745644599303,0.0735294117647,0.316326530612,0.24,0.466666666667,0.521072796935,0.0986301369863,0.815789473684,0.475,0.326086956522,0.705357142857,0.857142857143,0.397,0.260869565217,0.576271186441,0.188,0.641025641026,0.587719298246,0.74,0.651785714286,0.759259259259,0.441,0.26975,0.41
"Donyell Marshall, PF",0.890243902439,0.890243902439,0.86265060241,0.536585365854,0.426470588235,0.581632653061,0.573333333333,0.209523809524,0.498084291188,0.27397260274,0.526315789474,0.775,0.239130434783,0.553571428571,0.645021645022,0.414,0.391304347826,0.474576271186,0.313,0.282051282051,0.263157894737,0.73,0.473214285714,0.560185185185,0.436,0.2575,0.44
"Joe Smith, PF",0.59756097561,0.59756097561,0.809638554217,0.602787456446,0.426470588235,0.408163265306,0.46,0.133333333333,0.344827586207,0.213698630137,0.578947368421,0.85,0.130434782609,0.625,0.705627705628,0.429,0.0,0.0169491525424,0.0,0.423076923077,0.368421052632,0.77,0.625,0.75,0.433,0.2645,0.43
"Clarence Weatherspoon, PF",0.378048780488,0.378048780488,0.804819277108,0.372822299652,0.426470588235,0.561224489796,0.553333333333,0.152380952381,0.51724137931,0.194520547945,0.421052631579,0.7,0.217391304348,0.366071428571,0.385281385281,0.458,0.0,0.0,0.0,0.320512820513,0.289473684211,0.75,0.366071428571,0.412037037037,0.458,0.29875,0.46
"Erick Dampier, C",1.0,1.0,0.780722891566,0.411149825784,0.485294117647,0.551020408163,0.58,0.104761904762,0.183908045977,0.465753424658,0.552631578947,0.85,0.108695652174,0.383928571429,0.415584415584,0.445,0.0,0.0,0.0,0.423076923077,0.429824561404,0.67,0.383928571429,0.444444444444,0.446,0.307,0.45
"Bimbo Coles, PG",0.646341463415,0.536585365854,0.669879518072,0.278745644599,0.0441176470588,0.204081632653,0.153333333333,0.447619047619,0.367816091954,0.0684931506849,0.447368421053,0.625,0.608695652174,0.276785714286,0.359307359307,0.379,0.0869565217391,0.186440677966,0.228,0.192307692308,0.149122807018,0.89,0.258928571429,0.333333333333,0.402,0.2415,0.39
"Brian Shaw, G",0.475609756098,0.390243902439,0.636144578313,0.222996515679,0.0735294117647,0.34693877551,0.26,0.419047619048,0.344827586207,0.0986301369863,0.5,0.6,0.5,0.232142857143,0.341991341991,0.335,0.217391304348,0.28813559322,0.313,0.0769230769231,0.0701754385965,0.73,0.1875,0.287037037037,0.342,0.2045,0.37
"Muggsy Bogues, G",0.719512195122,0.378048780488,0.633734939759,0.202090592334,0.0735294117647,0.173469387755,0.146666666667,0.52380952381,0.421455938697,0.013698630137,0.473684210526,0.225,0.673913043478,0.214285714286,0.233766233766,0.437,0.0434782608696,0.0508474576271,0.25,0.128205128205,0.0964912280702,0.89,0.205357142857,0.236111111111,0.447,0.268,0.44
"Jason Caffey, F",0.353658536585,0.0731707317073,0.592771084337,0.379790940767,0.426470588235,0.30612244898,0.393333333333,0.104761904762,0.157088122605,0.027397260274,0.526315789474,0.775,0.108695652174,0.383928571429,0.398268398268,0.472,0.0,0.0,0.0,0.282051282051,0.289473684211,0.65,0.383928571429,0.425925925926,0.474,0.295,0.47
