Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Bryant Reeves, C",0.914634146341,0.914634146341,0.883054892601,0.547297297297,0.389830508475,0.56862745098,0.503105590062,0.170731707317,0.143382352941,0.2225,0.522727272727,0.837209302326,0.195652173913,0.589285714286,0.593073593074,0.486,0.0,0.012987012987,0.091,0.453125,0.436170212766,0.7,0.611111111111,0.697435897436,0.49,0.394333333333,0.49
"Shareef Abdur-Rahim, PF",0.975609756098,0.865853658537,0.835322195704,0.631756756757,0.457627118644,0.411764705882,0.428571428571,0.178861788618,0.363970588235,0.2475,0.636363636364,0.581395348837,0.173913043478,0.616071428571,0.658008658009,0.453,0.0357142857143,0.038961038961,0.259,0.75,0.691489361702,0.75,0.62962962963,0.764102564103,0.457,0.410333333333,0.46
"Anthony Peeler, SG",0.878048780488,0.69512195122,0.758949880668,0.489864864865,0.135593220339,0.264705882353,0.211180124224,0.292682926829,0.536764705882,0.06,0.5,0.53488372093,0.347826086957,0.5,0.606060606061,0.398,0.642857142857,0.623376623377,0.373,0.234375,0.191489361702,0.82,0.351851851852,0.471794871795,0.41,0.343333333333,0.46
"Greg Anthony, G",0.792682926829,0.536585365854,0.684964200477,0.320945945946,0.0677966101695,0.235294117647,0.173913043478,0.512195121951,0.727941176471,0.015,0.454545454545,0.441860465116,0.695652173913,0.276785714286,0.337662337662,0.393,0.5,0.480519480519,0.37,0.3125,0.287234042553,0.73,0.157407407407,0.210256410256,0.413,0.405,0.48
"George Lynch, SF",0.5,0.329268292683,0.615751789976,0.280405405405,0.406779661017,0.392156862745,0.39751552795,0.154471544715,0.566176470588,0.1025,0.363636363636,0.558139534884,0.260869565217,0.294642857143,0.307359307359,0.471,0.0714285714286,0.103896103896,0.258,0.234375,0.255319148936,0.62,0.287037037037,0.323076923077,0.496,0.391666666667,0.48
"Lee Mayberry, G",0.975609756098,0.463414634146,0.582338902148,0.172297297297,0.0677966101695,0.127450980392,0.105590062112,0.333333333333,0.275735294118,0.025,0.25,0.46511627907,0.804347826087,0.169642857143,0.199134199134,0.403,0.357142857143,0.363636363636,0.376,0.0625,0.063829787234,0.63,0.0833333333333,0.0923076923077,0.443,0.369333333333,0.51
"Blue Edwards, G",0.743902439024,0.146341463415,0.563245823389,0.263513513514,0.135593220339,0.225490196078,0.192546583851,0.154471544715,0.227941176471,0.0825,0.295454545455,0.511627906977,0.304347826087,0.267857142857,0.324675324675,0.397,0.142857142857,0.194805194805,0.281,0.234375,0.191489361702,0.82,0.240740740741,0.307692307692,0.425,0.348,0.42
"Roy Rogers, F",1.0,0.609756097561,0.536992840095,0.222972972973,0.28813559322,0.294117647059,0.291925465839,0.0487804878049,0.0955882352941,0.4975,0.227272727273,0.604651162791,0.108695652174,0.267857142857,0.255411255411,0.505,0.0,0.0,1.0,0.109375,0.117021276596,0.57,0.277777777778,0.302564102564,0.504,0.374666666667,0.51
"Lawrence Moten, G",0.817073170732,0.219512195122,0.431980906921,0.226351351351,0.101694915254,0.107843137255,0.111801242236,0.154471544715,0.264705882353,0.09,0.272727272727,0.279069767442,0.347826086957,0.232142857143,0.285714285714,0.388,0.214285714286,0.272727272727,0.291,0.15625,0.159574468085,0.65,0.185185185185,0.230769230769,0.433,0.338,0.43
"Aaron Williams, C",0.390243902439,0.0121951219512,0.412887828162,0.209459459459,0.322033898305,0.235294117647,0.267080745342,0.0406504065041,0.183823529412,0.2025,0.204545454545,0.53488372093,0.108695652174,0.232142857143,0.194805194805,0.573,0.0,0.0,0.0,0.15625,0.159574468085,0.67,0.240740740741,0.230769230769,0.577,0.459333333333,0.57
