Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Ricky Davis, SG",0.963414634146,0.926829268293,0.931764705882,0.641744548287,0.260869565217,0.324561403509,0.318181818182,0.61797752809,0.576642335766,0.142414860681,0.945945945946,0.547619047619,0.228571428571,0.545161290323,0.684684684685,0.768595041322,0.614692653673,0.333333333333,0.337662337662,0.363,0.571428571429,0.546296296296,0.75,0.644230769231,0.758293838863,0.595714285714,0.595584275714,0.641791044776
"Zydrunas Ilgauskas, C",0.987804878049,0.987804878049,0.705882352941,0.535825545171,0.652173913043,0.40350877193,0.487012987013,0.179775280899,0.251824817518,0.582043343653,0.702702702703,0.809523809524,0.0857142857143,0.622580645161,0.54954954955,0.574380165289,0.661169415292,0.0,0.012987012987,0.0,0.636363636364,0.583333333333,0.78,0.586538461538,0.654028436019,0.632857142857,0.667205169628,0.65671641791
"Darius Miles, SF",0.817073170732,0.756097560976,0.705882352941,0.286604361371,0.369565217391,0.324561403509,0.350649350649,0.292134831461,0.36496350365,0.318885448916,0.72972972973,0.571428571429,0.142857142857,0.31935483871,0.351351351351,0.396694214876,0.614692653673,0.0,0.025974025974,0.0,0.181818181818,0.212962962963,0.59,0.375,0.445497630332,0.598571428571,0.518578352181,0.611940298507
"Dajuan Wagner, SG",0.573170731707,0.292682926829,0.694117647059,0.417445482866,0.0869565217391,0.114035087719,0.11038961039,0.314606741573,0.295620437956,0.046439628483,0.486486486486,0.547619047619,0.214285714286,0.383870967742,0.423423423423,0.53305785124,0.553223388306,0.444444444444,0.480519480519,0.316,0.350649350649,0.314814814815,0.8,0.336538461538,0.436018957346,0.557142857143,0.560043080237,0.611940298507
"Jumaine Jones, SF",0.975609756098,0.146341463415,0.649411764706,0.305295950156,0.282608695652,0.324561403509,0.331168831169,0.157303370787,0.306569343066,0.0866873065015,0.351351351351,0.52380952381,0.142857142857,0.396774193548,0.351351351351,0.367768595041,0.650674662669,0.518518518519,0.506493506494,0.354,0.0909090909091,0.0925925925926,0.69,0.240384615385,0.236966824645,0.71,0.59450726979,0.761194029851
"Tyrone Hill, PF",0.390243902439,0.30487804878,0.628235294118,0.196261682243,0.478260869565,0.543859649123,0.538961038961,0.112359550562,0.35401459854,0.1826625387,0.432432432432,0.785714285714,0.0857142857143,0.306451612903,0.243243243243,0.256198347107,0.646176911544,0.0,0.0,0.0,0.12987012987,0.12962962963,0.73,0.259615384615,0.293838862559,0.615714285714,0.554658050619,0.641791044776
"Carlos Boozer, PF",0.987804878049,0.658536585366,0.595294117647,0.311526479751,0.54347826087,0.438596491228,0.487012987013,0.14606741573,0.266423357664,0.191950464396,0.351351351351,0.666666666667,0.142857142857,0.548387096774,0.369369369369,0.314049586777,0.8035982009,0.0,0.0,0.0,0.233766233766,0.222222222222,0.77,0.394230769231,0.36018957346,0.765714285714,0.705977382876,0.805970149254
"Milt Palacio, PG",0.975609756098,0.560975609756,0.581176470588,0.155763239875,0.130434782609,0.201754385965,0.188311688312,0.359550561798,0.310218978102,0.061919504644,0.432432432432,0.5,0.285714285714,0.264516129032,0.18018018018,0.202479338843,0.626686656672,0.037037037037,0.0649350649351,0.216,0.103896103896,0.101851851852,0.75,0.182692307692,0.208530805687,0.627142857143,0.550888529887,0.641791044776
"Bimbo Coles, PG",0.256097560976,0.134146341463,0.578823529412,0.152647975078,0.108695652174,0.157894736842,0.149350649351,0.303370786517,0.189781021898,0.0588235294118,0.243243243243,0.47619047619,0.442857142857,0.203225806452,0.144144144144,0.235537190083,0.428785607196,0.111111111111,0.155844155844,0.28,0.168831168831,0.148148148148,0.79,0.125,0.21327014218,0.41,0.461497038234,0.477611940299
"Smush Parker, PG",0.80487804878,0.219512195122,0.392941176471,0.193146417445,0.0869565217391,0.122807017544,0.116883116883,0.280898876404,0.266423357664,0.0557275541796,0.540540540541,0.380952380952,0.171428571429,0.38064516129,0.189189189189,0.210743801653,0.602698650675,0.222222222222,0.233766233766,0.322,0.194805194805,0.166666666667,0.83,0.144230769231,0.156398104265,0.635714285714,0.649973074852,0.686567164179
