Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Sedale Threatt, G",1.0,1.0,0.854721549637,0.463190184049,0.101694915254,0.227642276423,0.180327868852,0.575,0.611307420495,0.031175059952,0.512195121951,0.652173913043,0.6,0.503937007874,0.486381322957,0.508,0.1,0.11320754717,0.448979591837,0.293333333333,0.254901960784,0.82,0.529914529915,0.521929824561,0.521,0.4804,0.51
"A.C. Green, F",1.0,0.670731707317,0.832929782082,0.39263803681,0.593220338983,0.422764227642,0.475409836066,0.116666666667,0.378091872792,0.115107913669,0.341463414634,0.391304347826,0.181818181818,0.362204724409,0.334630350195,0.537,0.1,0.11320754717,0.591836734694,0.453333333333,0.450980392157,0.74,0.376068376068,0.350877192982,0.55,0.5956,0.55
"Sam Perkins, C",0.59756097561,0.59756097561,0.784503631961,0.420245398773,0.389830508475,0.447154471545,0.420765027322,0.216666666667,0.289752650177,0.249400479616,0.390243902439,0.608695652174,0.309090909091,0.385826771654,0.420233463035,0.459,0.05,0.11320754717,0.292517006803,0.506666666667,0.441176470588,0.83,0.410256410256,0.447368421053,0.476,0.5108,0.46
"Vlade Divac, C",1.0,0.841463414634,0.745762711864,0.39263803681,0.457627118644,0.50406504065,0.486338797814,0.233333333333,0.551236749117,0.410071942446,0.634146341463,0.826086956522,0.2,0.377952755906,0.389105058366,0.485,0.15,0.169811320755,0.47619047619,0.386666666667,0.411764705882,0.69,0.384615384615,0.399122807018,0.505,0.5128,0.5
"Byron Scott, G",0.707317073171,0.646341463415,0.699757869249,0.420245398773,0.0847457627119,0.146341463415,0.125683060109,0.225,0.335689045936,0.052757793765,0.292682926829,0.369565217391,0.4,0.40157480315,0.443579766537,0.449,0.4,0.433962264151,0.554421768707,0.36,0.313725490196,0.85,0.367521367521,0.399122807018,0.481,0.4808,0.48
"James Worthy, F",1.0,0.841463414634,0.697336561743,0.457055214724,0.152542372881,0.170731707317,0.16393442623,0.283333333333,0.395759717314,0.0791366906475,0.414634146341,0.239130434783,0.363636363636,0.488188976378,0.540856031128,0.447,0.2,0.264150943396,0.459183673469,0.28,0.254901960784,0.81,0.495726495726,0.548245614035,0.466,0.4276,0.46
"Anthony Peeler, SG",0.939024390244,0.134146341463,0.520581113801,0.319018404908,0.135593220339,0.121951219512,0.125683060109,0.183333333333,0.275618374558,0.0431654676259,0.390243902439,0.54347826087,0.236363636364,0.307086614173,0.31906614786,0.468,0.3,0.283018867925,0.663265306122,0.28,0.264705882353,0.79,0.282051282051,0.293859649123,0.486,0.506,0.5
"Elden Campbell, C",0.963414634146,0.158536585366,0.474576271186,0.236196319018,0.271186440678,0.211382113821,0.229508196721,0.05,0.265017667845,0.304556354916,0.219512195122,0.45652173913,0.127272727273,0.236220472441,0.256809338521,0.458,0.0,0.0,0.0,0.213333333333,0.254901960784,0.64,0.25641025641,0.289473684211,0.46,0.466,0.46
"Doug Christie, SG",0.280487804878,0.0,0.348668280872,0.19018404908,0.169491525424,0.0975609756098,0.120218579235,0.191666666667,0.339222614841,0.052757793765,0.536585365854,0.5,0.2,0.157480314961,0.178988326848,0.425,0.05,0.0943396226415,0.284013605442,0.293333333333,0.28431372549,0.76,0.162393162393,0.179824561404,0.457,0.536,0.43
"Tony Smith, G",0.670731707317,0.109756097561,0.331719128329,0.184049079755,0.135593220339,0.0569105691057,0.0874316939891,0.0916666666667,0.321554770318,0.031175059952,0.170731707317,0.282608695652,0.290909090909,0.188976377953,0.194552529183,0.484,0.0,0.0377358490566,0.309523809524,0.146666666667,0.147058823529,0.76,0.205128205128,0.210526315789,0.496,0.48,0.49
